timestamp,pv_production,Graz Temperature [2 m elevation corrected],Graz Shortwave Radiation,Graz Direct Shortwave Radiation,Graz Diffuse Shortwave Radiation,Graz Relative Humidity [2 m],is_schoolday,day,month,year,hour
2021-06-14 00:15:00,3.29,4.32137,0.0,0.0,0.0,73.0,1,14,6,2021,0
2021-06-14 00:30:00,3.28,4.306369925,0.0,0.0,0.0,71.0,1,14,6,2021,0
2021-06-14 00:45:00,3.25,4.291369850000001,0.0,0.0,0.0,69.0,1,14,6,2021,0
2021-06-14 01:00:00,3.23,4.276369775,0.0,0.0,0.0,67.0,1,14,6,2021,1
2021-06-14 01:15:00,3.26,4.2613697,0.0,0.0,0.0,65.0,1,14,6,2021,1
2021-06-14 01:30:00,3.26,3.97136975,0.0,0.0,0.0,66.0,1,14,6,2021,1
2021-06-14 01:45:00,3.27,3.6813698,0.0,0.0,0.0,67.0,1,14,6,2021,1
2021-06-14 02:00:00,3.27,3.3913698500000002,0.0,0.0,0.0,68.0,1,14,6,2021,2
2021-06-14 02:15:00,3.31,3.1013699,0.0,0.0,0.0,69.0,1,14,6,2021,2
2021-06-14 02:30:00,3.31,3.276369925,0.0,0.0,0.0,68.25,1,14,6,2021,2
2021-06-14 02:45:00,3.32,3.45136995,0.0,0.0,0.0,67.5,1,14,6,2021,2
2021-06-14 03:00:00,3.35,3.626369975,0.0,0.0,0.0,66.75,1,14,6,2021,3
2021-06-14 03:15:00,3.31,3.80137,0.0,0.0,0.0,66.0,1,14,6,2021,3
2021-06-14 03:30:00,3.31,3.92887,0.0,0.0,0.0,66.25,1,14,6,2021,3
2021-06-14 03:45:00,3.31,4.05637,0.0,0.0,0.0,66.5,1,14,6,2021,3
2021-06-14 04:00:00,3.31,4.18387,0.0,0.0,0.0,66.75,1,14,6,2021,4
2021-06-14 04:15:00,3.34,4.31137,0.0,0.0,0.0,67.0,1,14,6,2021,4
2021-06-14 04:30:00,3.29,4.428869925,0.0,0.0,0.0,67.25,1,14,6,2021,4
2021-06-14 04:45:00,3.31,4.54636985,0.0,0.0,0.0,67.5,1,14,6,2021,4
2021-06-14 05:00:00,3.32,4.663869775,0.0,0.0,0.0,67.75,1,14,6,2021,5
2021-06-14 05:15:00,1.61,4.7813697,0.0,0.0,0.0,68.0,1,14,6,2021,5
2021-06-14 05:30:00,1.25,4.8388697,0.0,0.0,0.0,68.25,1,14,6,2021,5
2021-06-14 05:45:00,1.12,4.8963697,0.0,0.0,0.0,68.5,1,14,6,2021,5
2021-06-14 06:00:00,1.02,4.9538697,0.0,0.0,0.0,68.75,1,14,6,2021,6
2021-06-14 06:15:00,0.91,5.0113697,0.0,0.0,0.0,69.0,1,14,6,2021,6
2021-06-14 06:30:00,1.07,4.956369775000001,0.0,0.0,0.0,69.25,1,14,6,2021,6
2021-06-14 06:45:00,0.92,4.90136985,0.0,0.0,0.0,69.5,1,14,6,2021,6
2021-06-14 07:00:00,0.92,4.846369924999999,0.0,0.0,0.0,69.75,1,14,6,2021,7
2021-06-14 07:15:00,0.85,4.79137,0.0,0.0,0.0,70.0,1,14,6,2021,7
2021-06-14 07:30:00,0.9,4.62887,0.0,0.0,0.0,69.5,1,14,6,2021,7
2021-06-14 07:45:00,1.15,4.4663699999999995,0.0,0.0,0.0,69.0,1,14,6,2021,7
2021-06-14 08:00:00,0.79,4.30387,0.0,0.0,0.0,68.5,1,14,6,2021,8
2021-06-14 08:15:00,0.76,4.14137,0.0,0.0,0.0,68.0,1,14,6,2021,8
2021-06-14 08:30:00,0.28,3.8663700000000003,0.2225,0.0440193575,0.17848064,68.5,1,14,6,2021,8
2021-06-14 08:45:00,0.31,3.5913700000000004,0.445,0.088038715,0.35696128,69.0,1,14,6,2021,8
2021-06-14 09:00:00,2.8,3.31637,0.6675,0.1320580725,0.53544192,69.5,1,14,6,2021,9
2021-06-14 09:15:00,3.07,3.04137,0.89,0.17607743,0.71392256,70.0,1,14,6,2021,9
2021-06-14 09:30:00,3.21,3.23637,21.80499875,11.3476065725,10.457391920000001,70.75,1,14,6,2021,9
2021-06-14 09:45:00,2.6,3.4313700000000003,42.7199975,22.519135715,20.20086128,71.5,1,14,6,2021,9
2021-06-14 10:00:00,1.83,3.62637,63.63499625,33.6906648575,29.944330640000004,72.25,1,14,6,2021,10
2021-06-14 10:15:00,1.89,3.82137,84.549995,44.862194,39.6878,73.0,1,14,6,2021,10
2021-06-14 10:30:00,1.39,4.2388699249999995,102.34999625,55.1313155,47.21868,72.75,1,14,6,2021,10
2021-06-14 10:45:00,0.32,4.65636985,120.1499975,65.40043700000001,54.74956,72.5,1,14,6,2021,10
2021-06-14 11:00:00,0.11,5.073869775,137.94999875,75.66955850000001,62.28044,72.25,1,14,6,2021,11
2021-06-14 11:15:00,0.06,5.4913697,155.75,85.93868,69.81132,72.0,1,14,6,2021,11
2021-06-14 11:30:00,0.06,5.901369775,163.76,94.59686,69.1631375,71.75,1,14,6,2021,11
2021-06-14 11:45:00,0.13,6.31136985,171.76999999999998,103.25504000000001,68.514955,71.5,1,14,6,2021,11
2021-06-14 12:00:00,0.21,6.721369925,179.78,111.91322,67.8667725,71.25,1,14,6,2021,12
2021-06-14 12:15:00,0.75,7.13137,187.79,120.5714,67.21859,71.0,1,14,6,2021,12
2021-06-14 12:30:00,0.65,7.401369875,186.01,122.9428975,63.067095,68.25,1,14,6,2021,12
2021-06-14 12:45:00,0.2,7.67136975,184.23,125.31439499999999,58.9156,65.5,1,14,6,2021,12
2021-06-14 13:00:00,0.37,7.941369625,182.45,127.6858925,54.764105,62.75,1,14,6,2021,13
2021-06-14 13:15:00,0.3,8.2113695,180.67,130.05739,50.61261,60.0,1,14,6,2021,13
2021-06-14 13:30:00,0.12,8.416369375,175.55249999999998,120.7925725,54.759924999999996,57.5,1,14,6,2021,13
2021-06-14 13:45:00,0.17,8.62136925,170.435,111.527755,58.90724,55.0,1,14,6,2021,13
2021-06-14 14:00:00,0.16,8.826369125,165.3175,102.26293749999999,63.054555,52.5,1,14,6,2021,14
2021-06-14 14:15:00,0.28,9.031369,160.2,92.99812,67.20187,50.0,1,14,6,2021,14
2021-06-14 14:30:00,0.19,8.98386925,157.975,96.88648,61.08851425,50.25,1,14,6,2021,14
2021-06-14 14:45:00,0.39,8.9363695,155.75,100.77484,54.9751585,50.5,1,14,6,2021,14
2021-06-14 15:00:00,0.35,8.88886975,153.525,104.66319999999999,48.861802749999995,50.75,1,14,6,2021,15
2021-06-14 15:15:00,0.3,8.84137,151.3,108.55156,42.748447,51.0,1,14,6,2021,15
2021-06-14 15:30:00,0.46,8.781369999999999,146.1825,101.05739249999999,45.12511225,50.75,1,14,6,2021,15
2021-06-14 15:45:00,0.51,8.72137,141.065,93.56322499999999,47.5017775,50.5,1,14,6,2021,15
2021-06-14 16:00:00,0.0,8.66137,135.94750000000002,86.0690575,49.87844275,50.25,1,14,6,2021,16
2021-06-14 16:15:00,0.0,8.60137,130.83,78.57489,52.255108,50.0,1,14,6,2021,16
2021-06-14 16:30:00,0.0,8.38387,108.57999950000001,64.92181425,43.6581835,50.75,1,14,6,2021,16
2021-06-14 16:45:00,0.01,8.16637,86.32999900000002,51.2687385,35.061259,51.5,1,14,6,2021,16
2021-06-14 17:00:00,0.08,7.948869999999999,64.0799985,37.61566275,26.4643345,52.25,1,14,6,2021,17
2021-06-14 17:15:00,0.41,7.73137,41.829998,23.962587,17.86741,53.0,1,14,6,2021,17
2021-06-14 17:30:00,0.54,7.5863700000000005,31.817498500000003,18.162642837499998,13.6548549,53.25,1,14,6,2021,17
2021-06-14 17:45:00,0.34,7.44137,21.804999000000002,12.362698674999999,9.4422998,53.5,1,14,6,2021,17
2021-06-14 18:00:00,0.5,7.29637,11.792499500000002,6.5627545125,5.229744700000001,53.75,1,14,6,2021,18
2021-06-14 18:15:00,0.76,7.15137,1.78,0.76281035,1.0171896,54.0,1,14,6,2021,18
2021-06-14 18:30:00,0.97,7.0288699999999995,1.335,0.5721077625,0.7628922,54.5,1,14,6,2021,18
2021-06-14 18:45:00,1.18,6.90637,0.89,0.381405175,0.5085948,55.0,1,14,6,2021,18
2021-06-14 19:00:00,1.07,6.78387,0.44500000000000006,0.19070258750000002,0.2542974,55.5,1,14,6,2021,19
2021-06-14 19:15:00,0.86,6.66137,0.0,0.0,0.0,56.0,1,14,6,2021,19
2021-06-14 19:30:00,0.88,6.58387,0.0,0.0,0.0,58.0,1,14,6,2021,19
2021-06-14 19:45:00,1.14,6.50637,0.0,0.0,0.0,60.0,1,14,6,2021,19
2021-06-14 20:00:00,1.18,6.42887,0.0,0.0,0.0,62.0,1,14,6,2021,20
2021-06-14 20:15:00,1.0,6.35137,0.0,0.0,0.0,64.0,1,14,6,2021,20
2021-06-14 20:30:00,0.71,6.13387,0.0,0.0,0.0,65.5,1,14,6,2021,20
2021-06-14 20:45:00,0.95,5.916370000000001,0.0,0.0,0.0,67.0,1,14,6,2021,20
2021-06-14 21:00:00,1.01,5.69887,0.0,0.0,0.0,68.5,1,14,6,2021,21
2021-06-14 21:15:00,0.96,5.48137,0.0,0.0,0.0,70.0,1,14,6,2021,21
2021-06-14 21:30:00,1.12,5.22137,0.0,0.0,0.0,73.0,1,14,6,2021,21
2021-06-14 21:45:00,0.73,4.9613700000000005,0.0,0.0,0.0,76.0,1,14,6,2021,21
2021-06-14 22:00:00,0.75,4.70137,0.0,0.0,0.0,79.0,1,14,6,2021,22
2021-06-14 22:15:00,0.73,4.44137,0.0,0.0,0.0,82.0,1,14,6,2021,22
2021-06-14 22:30:00,0.74,4.24887,0.0,0.0,0.0,83.75,1,14,6,2021,22
2021-06-14 22:45:00,0.71,4.05637,0.0,0.0,0.0,85.5,1,14,6,2021,22
2021-06-14 23:00:00,0.72,3.86387,0.0,0.0,0.0,87.25,1,14,6,2021,23
2021-06-14 23:15:00,2.33,3.67137,0.0,0.0,0.0,89.0,1,14,6,2021,23
2021-06-14 23:30:00,3.24,3.56637,0.0,0.0,0.0,89.5,1,14,6,2021,23
2021-06-14 23:45:00,3.27,3.46137,0.0,0.0,0.0,90.0,1,14,6,2021,23
2021-06-15 00:00:00,3.27,3.35637,0.0,0.0,0.0,90.5,1,15,6,2021,0
2021-06-15 00:15:00,3.26,3.25137,0.0,0.0,0.0,91.0,1,15,6,2021,0
2021-06-15 00:30:00,3.3,3.1988700000000003,0.0,0.0,0.0,91.25,1,15,6,2021,0
2021-06-15 00:45:00,3.26,3.14637,0.0,0.0,0.0,91.5,1,15,6,2021,0
2021-06-15 01:00:00,3.29,3.09387,0.0,0.0,0.0,91.75,1,15,6,2021,1
2021-06-15 01:15:00,3.25,3.04137,0.0,0.0,0.0,92.0,1,15,6,2021,1
2021-06-15 01:30:00,3.29,3.03887,0.0,0.0,0.0,91.5,1,15,6,2021,1
2021-06-15 01:45:00,3.26,3.03637,0.0,0.0,0.0,91.0,1,15,6,2021,1
2021-06-15 02:00:00,3.28,3.03387,0.0,0.0,0.0,90.5,1,15,6,2021,2
2021-06-15 02:15:00,3.28,3.03137,0.0,0.0,0.0,90.0,1,15,6,2021,2
2021-06-15 02:30:00,3.27,2.96637,0.0,0.0,0.0,90.25,1,15,6,2021,2
2021-06-15 02:45:00,3.24,2.90137,0.0,0.0,0.0,90.5,1,15,6,2021,2
2021-06-15 03:00:00,3.28,2.83637,0.0,0.0,0.0,90.75,1,15,6,2021,3
2021-06-15 03:15:00,3.26,2.77137,0.0,0.0,0.0,91.0,1,15,6,2021,3
2021-06-15 03:30:00,3.31,2.68136995,0.0,0.0,0.0,91.25,1,15,6,2021,3
2021-06-15 03:45:00,3.25,2.5913699,0.0,0.0,0.0,91.5,1,15,6,2021,3
2021-06-15 04:00:00,3.28,2.50136985,0.0,0.0,0.0,91.75,1,15,6,2021,4
2021-06-15 04:15:00,3.29,2.4113698,0.0,0.0,0.0,92.0,1,15,6,2021,4
2021-06-15 04:30:00,3.27,2.44636985,0.0,0.0,0.0,91.5,1,15,6,2021,4
2021-06-15 04:45:00,3.27,2.4813699,0.0,0.0,0.0,91.0,1,15,6,2021,4
2021-06-15 05:00:00,3.3,2.51636995,0.0,0.0,0.0,90.5,1,15,6,2021,5
2021-06-15 05:15:00,1.65,2.55137,0.0,0.0,0.0,90.0,1,15,6,2021,5
2021-06-15 05:30:00,1.29,2.433869975,0.0,0.0,0.0,89.5,1,15,6,2021,5
2021-06-15 05:45:00,1.19,2.31636995,0.0,0.0,0.0,89.0,1,15,6,2021,5
2021-06-15 06:00:00,1.09,2.198869925,0.0,0.0,0.0,88.5,1,15,6,2021,6
2021-06-15 06:15:00,0.94,2.0813699,0.0,0.0,0.0,88.0,1,15,6,2021,6
2021-06-15 06:30:00,0.75,1.8213698999999999,0.0,0.0,0.0,88.25,1,15,6,2021,6
2021-06-15 06:45:00,0.99,1.5613698999999999,0.0,0.0,0.0,88.5,1,15,6,2021,6
2021-06-15 07:00:00,0.91,1.3013699,0.0,0.0,0.0,88.75,1,15,6,2021,7
2021-06-15 07:15:00,0.8,1.0413699,0.0,0.0,0.0,89.0,1,15,6,2021,7
2021-06-15 07:30:00,0.85,0.8488698925,0.0,0.0,0.0,88.25,1,15,6,2021,7
2021-06-15 07:45:00,1.26,0.656369885,0.0,0.0,0.0,87.5,1,15,6,2021,7
2021-06-15 08:00:00,0.97,0.4638698775000001,0.0,0.0,0.0,86.75,1,15,6,2021,8
2021-06-15 08:15:00,0.5,0.27136987,0.0,0.0,0.0,86.0,1,15,6,2021,8
2021-06-15 08:30:00,0.4,1.1263699025,0.2225,0.0421421075,0.1803578875,79.25,1,15,6,2021,8
2021-06-15 08:45:00,0.12,1.981369935,0.445,0.084284215,0.360715775,72.5,1,15,6,2021,8
2021-06-15 09:00:00,1.48,2.8363699675,0.6675,0.1264263225,0.5410736625,65.75,1,15,6,2021,9
2021-06-15 09:15:00,4.35,3.69137,0.89,0.16856843,0.72143155,59.0,1,15,6,2021,9
2021-06-15 09:30:00,2.87,3.97887,22.695,11.8159738225,10.8790261625,58.25,1,15,6,2021,9
2021-06-15 09:45:00,2.17,4.26637,44.5,23.463379215,21.036620775,57.5,1,15,6,2021,9
2021-06-15 10:00:00,2.1,4.55387,66.30499999999999,35.1107846075,31.1942153875,56.75,1,15,6,2021,10
2021-06-15 10:15:00,2.43,4.84137,88.11,46.75819,41.35181,56.0,1,15,6,2021,10
2021-06-15 10:30:00,1.14,5.071369925000001,118.815,64.1722225,54.642775,55.75,1,15,6,2021,10
2021-06-15 10:45:00,0.23,5.30136985,149.52,81.586255,67.93374,55.5,1,15,6,2021,10
2021-06-15 11:00:00,0.12,5.531369775,180.22500000000002,99.0002875,81.224705,55.25,1,15,6,2021,11
2021-06-15 11:15:00,0.51,5.7613697,210.93,116.41432,94.51567,55.0,1,15,6,2021,11
2021-06-15 11:30:00,0.18,5.9488697,232.735,129.5758575,103.1591325,54.25,1,15,6,2021,11
2021-06-15 11:45:00,0.02,6.1363697,254.54,142.737395,111.802595,53.5,1,15,6,2021,11
2021-06-15 12:00:00,0.53,6.3238697,276.34499999999997,155.8989325,120.4460575,52.75,1,15,6,2021,12
2021-06-15 12:15:00,0.47,6.5113697,298.15,169.06047,129.08952,52.0,1,15,6,2021,12
2021-06-15 12:30:00,0.35,6.606369775,309.4975,176.180565,133.31692999999999,51.25,1,15,6,2021,12
2021-06-15 12:45:00,0.4,6.701369850000001,320.845,183.30066,137.54433999999998,50.5,1,15,6,2021,12
2021-06-15 13:00:00,0.23,6.7963699250000005,332.1925,190.420755,141.77175,49.75,1,15,6,2021,13
2021-06-15 13:15:00,0.11,6.89137,343.54,197.54085,145.99916,49.0,1,15,6,2021,13
2021-06-15 13:30:00,0.19,6.996370000000001,315.7275,185.6258375,130.10166875,49.5,1,15,6,2021,13
2021-06-15 13:45:00,0.21,7.10137,287.915,173.710825,114.20417749999999,50.0,1,15,6,2021,13
2021-06-15 14:00:00,0.44,7.20637,260.10249999999996,161.7958125,98.30668625,50.5,1,15,6,2021,14
2021-06-15 14:15:00,0.2,7.31137,232.29,149.8808,82.409195,51.0,1,15,6,2021,14
2021-06-15 14:30:00,0.12,7.30637,230.7325,144.7857525,85.94674375,51.0,1,15,6,2021,14
2021-06-15 14:45:00,0.57,7.30137,229.175,139.69070499999998,89.4842925,51.0,1,15,6,2021,14
2021-06-15 15:00:00,0.54,7.29637,227.6175,134.5956575,93.02184125,51.0,1,15,6,2021,15
2021-06-15 15:15:00,0.59,7.29137,226.06,129.50061,96.55939,51.0,1,15,6,2021,15
2021-06-15 15:30:00,0.28,7.20387,212.4875,120.8864425,91.60105999999999,51.25,1,15,6,2021,15
2021-06-15 15:45:00,0.46,7.11637,198.91500000000002,112.27227500000001,86.64273,51.5,1,15,6,2021,15
2021-06-15 16:00:00,0.64,7.0288699999999995,185.3425,103.6581075,81.68440000000001,51.75,1,15,6,2021,16
2021-06-15 16:15:00,0.36,6.94137,171.77,95.04394,76.72607,52.0,1,15,6,2021,16
2021-06-15 16:30:00,0.01,6.67887,153.3025,84.31638325,68.986125,53.0,1,15,6,2021,16
2021-06-15 16:45:00,0.05,6.416370000000001,134.835,73.58882650000001,61.24618,54.0,1,15,6,2021,16
2021-06-15 17:00:00,0.32,6.15387,116.3675,62.861269750000005,53.506235000000004,55.0,1,15,6,2021,17
2021-06-15 17:15:00,0.26,5.89137,97.9,52.133713,45.76629,56.0,1,15,6,2021,17
2021-06-15 17:30:00,0.89,5.69387,74.53750000000001,39.675689,34.86181325,56.75,1,15,6,2021,17
2021-06-15 17:45:00,1.16,5.496370000000001,51.175000000000004,27.217665,23.9573365,57.5,1,15,6,2021,17
2021-06-15 18:00:00,1.34,5.29887,27.8125,14.759641000000002,13.052859750000003,58.25,1,15,6,2021,18
2021-06-15 18:15:00,1.23,5.10137,4.45,2.301617,2.148383,59.0,1,15,6,2021,18
2021-06-15 18:30:00,1.21,5.02887,3.3375000000000004,1.7262127499999997,1.61128725,59.0,1,15,6,2021,18
2021-06-15 18:45:00,1.25,4.95637,2.225,1.1508085,1.0741915,59.0,1,15,6,2021,18
2021-06-15 19:00:00,1.45,4.88387,1.1124999999999998,0.5754042500000001,0.53709575,59.0,1,15,6,2021,19
2021-06-15 19:15:00,0.83,4.81137,0.0,0.0,0.0,59.0,1,15,6,2021,19
2021-06-15 19:30:00,0.8,4.73387,0.0,0.0,0.0,59.25,1,15,6,2021,19
2021-06-15 19:45:00,0.74,4.65637,0.0,0.0,0.0,59.5,1,15,6,2021,19
2021-06-15 20:00:00,1.15,4.57887,0.0,0.0,0.0,59.75,1,15,6,2021,20
2021-06-15 20:15:00,0.78,4.50137,0.0,0.0,0.0,60.0,1,15,6,2021,20
2021-06-15 20:30:00,0.72,4.448869999999999,0.0,0.0,0.0,60.0,1,15,6,2021,20
2021-06-15 20:45:00,0.71,4.396369999999999,0.0,0.0,0.0,60.0,1,15,6,2021,20
2021-06-15 21:00:00,0.82,4.34387,0.0,0.0,0.0,60.0,1,15,6,2021,21
2021-06-15 21:15:00,0.86,4.29137,0.0,0.0,0.0,60.0,1,15,6,2021,21
2021-06-15 21:30:00,0.86,4.26637,0.0,0.0,0.0,59.75,1,15,6,2021,21
2021-06-15 21:45:00,0.76,4.24137,0.0,0.0,0.0,59.5,1,15,6,2021,21
2021-06-15 22:00:00,0.75,4.2163699999999995,0.0,0.0,0.0,59.25,1,15,6,2021,22
2021-06-15 22:15:00,0.74,4.19137,0.0,0.0,0.0,59.0,1,15,6,2021,22
2021-06-15 22:30:00,0.73,4.14387,0.0,0.0,0.0,59.0,1,15,6,2021,22
2021-06-15 22:45:00,0.74,4.09637,0.0,0.0,0.0,59.0,1,15,6,2021,22
2021-06-15 23:00:00,0.72,4.04887,0.0,0.0,0.0,59.0,1,15,6,2021,23
2021-06-15 23:15:00,0.71,4.00137,0.0,0.0,0.0,59.0,1,15,6,2021,23
2021-06-15 23:30:00,0.7,3.9363699999999997,0.0,0.0,0.0,58.75,1,15,6,2021,23
2021-06-15 23:45:00,0.72,3.8713699999999998,0.0,0.0,0.0,58.5,1,15,6,2021,23
2021-06-16 00:00:00,0.74,3.80637,0.0,0.0,0.0,58.25,1,16,6,2021,0
2021-06-16 00:15:00,0.72,3.74137,0.0,0.0,0.0,58.0,1,16,6,2021,0
2021-06-16 00:30:00,0.73,3.57387,0.0,0.0,0.0,58.0,1,16,6,2021,0
2021-06-16 00:45:00,0.71,3.40637,0.0,0.0,0.0,58.0,1,16,6,2021,0
2021-06-16 01:00:00,0.69,3.23887,0.0,0.0,0.0,58.0,1,16,6,2021,1
2021-06-16 01:15:00,0.72,3.07137,0.0,0.0,0.0,58.0,1,16,6,2021,1
2021-06-16 01:30:00,1.19,2.96886995,0.0,0.0,0.0,57.75,1,16,6,2021,1
2021-06-16 01:45:00,2.42,2.8663699,0.0,0.0,0.0,57.5,1,16,6,2021,1
2021-06-16 02:00:00,0.78,2.76386985,0.0,0.0,0.0,57.25,1,16,6,2021,2
2021-06-16 02:15:00,0.77,2.6613698,0.0,0.0,0.0,57.0,1,16,6,2021,2
2021-06-16 02:30:00,0.73,2.31136985,0.0,0.0,0.0,58.75,1,16,6,2021,2
2021-06-16 02:45:00,0.73,1.9613699000000002,0.0,0.0,0.0,60.5,1,16,6,2021,2
2021-06-16 03:00:00,0.93,1.61136995,0.0,0.0,0.0,62.25,1,16,6,2021,3
2021-06-16 03:15:00,3.18,1.26137,0.0,0.0,0.0,64.0,1,16,6,2021,3
2021-06-16 03:30:00,3.21,0.9463699650000001,0.0,0.0,0.0,66.75,1,16,6,2021,3
2021-06-16 03:45:00,1.03,0.6313699300000001,0.0,0.0,0.0,69.5,1,16,6,2021,3
2021-06-16 04:00:00,0.74,0.316369895,0.0,0.0,0.0,72.25,1,16,6,2021,4
2021-06-16 04:15:00,0.72,0.00136986,0.0,0.0,0.0,75.0,1,16,6,2021,4
2021-06-16 04:30:00,0.71,0.05636986,0.0,0.0,0.0,75.0,1,16,6,2021,4
2021-06-16 04:45:00,0.71,0.11136986,0.0,0.0,0.0,75.0,1,16,6,2021,4
2021-06-16 05:00:00,2.02,0.16636986,0.0,0.0,0.0,75.0,1,16,6,2021,5
2021-06-16 05:15:00,1.68,0.22136986,0.0,0.0,0.0,75.0,1,16,6,2021,5
2021-06-16 05:30:00,1.2,0.25386986,0.0,0.0,0.0,75.0,1,16,6,2021,5
2021-06-16 05:45:00,1.07,0.28636986,0.0,0.0,0.0,75.0,1,16,6,2021,5
2021-06-16 06:00:00,1.01,0.31886985999999995,0.0,0.0,0.0,75.0,1,16,6,2021,6
2021-06-16 06:15:00,0.96,0.35136986,0.0,0.0,0.0,75.0,1,16,6,2021,6
2021-06-16 06:30:00,0.86,0.39636985999999996,0.0,0.0,0.0,75.0,1,16,6,2021,6
2021-06-16 06:45:00,1.34,0.44136986,0.0,0.0,0.0,75.0,1,16,6,2021,6
2021-06-16 07:00:00,1.67,0.48636986,0.0,0.0,0.0,75.0,1,16,6,2021,7
2021-06-16 07:15:00,1.46,0.53136986,0.0,0.0,0.0,75.0,1,16,6,2021,7
2021-06-16 07:30:00,1.55,0.6863698699999999,0.0,0.0,0.0,74.0,1,16,6,2021,7
2021-06-16 07:45:00,1.88,0.84136988,0.0,0.0,0.0,73.0,1,16,6,2021,7
2021-06-16 08:00:00,1.02,0.99636989,0.0,0.0,0.0,72.0,1,16,6,2021,8
2021-06-16 08:15:00,1.18,1.1513699,0.0,0.0,0.0,71.0,1,16,6,2021,8
2021-06-16 08:30:00,1.24,1.3388699,0.2225,0.04033871,0.1821612875,69.25,1,16,6,2021,8
2021-06-16 08:45:00,1.93,1.5263699,0.445,0.08067742,0.364322575,67.5,1,16,6,2021,8
2021-06-16 09:00:00,3.24,1.7138699,0.6675,0.12101613,0.5464838624999999,65.75,1,16,6,2021,9
2021-06-16 09:15:00,3.92,1.9013699,0.89,0.16135484,0.72864515,64.0,1,16,6,2021,9
2021-06-16 09:30:00,2.94,2.001369925,18.245,9.45043713,8.794562112500001,64.0,1,16,6,2021,9
2021-06-16 09:45:00,3.0,2.10136995,35.6,18.73951942,16.860479075,64.0,1,16,6,2021,9
2021-06-16 10:00:00,2.06,2.201369975,52.955,28.02860171,24.9263960375,64.0,1,16,6,2021,10
2021-06-16 10:15:00,1.46,2.30137,70.31,37.317684,32.992313,64.0,1,16,6,2021,10
2021-06-16 10:30:00,1.5,2.54637,98.78999999999999,53.414108,45.37588975,63.75,1,16,6,2021,10
2021-06-16 10:45:00,1.0,2.7913699999999997,127.27,69.510532,57.7594665,63.5,1,16,6,2021,10
2021-06-16 11:00:00,0.84,3.03637,155.75,85.606956,70.14304325,63.25,1,16,6,2021,11
2021-06-16 11:15:00,1.2,3.28137,184.23,101.70338,82.52662,63.0,1,16,6,2021,11
2021-06-16 11:30:00,0.53,3.73637,211.375,117.80011,93.57488749999999,61.25,1,16,6,2021,11
2021-06-16 11:45:00,0.44,4.19137,238.51999999999998,133.89684,104.623155,59.5,1,16,6,2021,11
2021-06-16 12:00:00,0.52,4.64637,265.66499999999996,149.99357,115.6714225,57.75,1,16,6,2021,12
2021-06-16 12:15:00,0.54,5.10137,292.81,166.0903,126.71969,56.0,1,16,6,2021,12
2021-06-16 12:30:00,0.68,5.3988700000000005,305.27,173.8472275,131.4227625,54.5,1,16,6,2021,12
2021-06-16 12:45:00,0.36,5.69637,317.73,181.604155,136.125835,53.0,1,16,6,2021,12
2021-06-16 13:00:00,0.2,5.993869999999999,330.19,189.3610825,140.8289075,51.5,1,16,6,2021,13
2021-06-16 13:15:00,0.58,6.29137,342.65,197.11801,145.53198,50.0,1,16,6,2021,13
2021-06-16 13:30:00,0.32,6.29887,332.86,191.513475,141.346515,49.75,1,16,6,2021,13
2021-06-16 13:45:00,0.48,6.306369999999999,323.07,185.90894,137.16105,49.5,1,16,6,2021,13
2021-06-16 14:00:00,0.23,6.31387,313.28,180.304405,132.975585,49.25,1,16,6,2021,14
2021-06-16 14:15:00,1.1,6.32137,303.49,174.69987,128.79012,49.0,1,16,6,2021,14
2021-06-16 14:30:00,1.56,6.54887,301.71000000000004,173.13080250000002,128.57918899999999,48.75,1,16,6,2021,14
2021-06-16 14:45:00,0.76,6.77637,299.93,171.561735,128.368258,48.5,1,16,6,2021,14
2021-06-16 15:00:00,1.51,7.00387,298.15,169.99266749999998,128.157327,48.25,1,16,6,2021,15
2021-06-16 15:15:00,0.51,7.23137,296.37,168.4236,127.946396,48.0,1,16,6,2021,15
2021-06-16 15:30:00,0.72,6.96887,266.77750000000003,150.9587475,115.8187495,49.0,1,16,6,2021,15
2021-06-16 15:45:00,2.08,6.70637,237.185,133.493895,103.691103,50.0,1,16,6,2021,15
2021-06-16 16:00:00,1.12,6.44387,207.5925,116.0290425,91.5634565,51.0,1,16,6,2021,16
2021-06-16 16:15:00,0.01,6.18137,178.0,98.56419,79.43581,52.0,1,16,6,2021,16
2021-06-16 16:30:00,0.03,5.95387,138.6175,75.508653,63.10884675,54.0,1,16,6,2021,16
2021-06-16 16:45:00,0.11,5.72637,99.235,52.453116,46.7818835,56.0,1,16,6,2021,16
2021-06-16 17:00:00,0.32,5.49887,59.85249999999999,29.397579000000007,30.45492025,58.0,1,16,6,2021,17
2021-06-16 17:15:00,0.52,5.27137,20.47,6.342042,14.127957,60.0,1,16,6,2021,17
2021-06-16 17:30:00,0.75,5.09137,15.7975,4.89104175,10.9064575,61.75,1,16,6,2021,17
2021-06-16 17:45:00,0.93,4.91137,11.125,3.4400415,7.684958,63.5,1,16,6,2021,17
2021-06-16 18:00:00,0.95,4.73137,6.452500000000001,1.9890412499999996,4.4634585,65.25,1,16,6,2021,18
2021-06-16 18:15:00,0.75,4.55137,1.78,0.538041,1.241959,67.0,1,16,6,2021,18
