timestamp,vent_heating,Graz Temperature [2 m elevation corrected],Graz Shortwave Radiation,Graz Direct Shortwave Radiation,Graz Diffuse Shortwave Radiation,Graz Relative Humidity [2 m],is_schoolday,day,month,year,hour
2021-06-14 01:00:00,0.0,13.88137,0.0,0.0,0.0,57.0,1,14,6,2021,1
2021-06-14 02:00:00,0.0,12.7113695,0.0,0.0,0.0,61.0,1,14,6,2021,2
2021-06-14 03:00:00,0.0,11.861369,0.0,0.0,0.0,63.0,1,14,6,2021,3
2021-06-14 04:00:00,0.0,11.34137,0.0,0.0,0.0,65.0,1,14,6,2021,4
2021-06-14 05:00:00,0.0,11.041369,0.0,0.0,0.0,64.0,1,14,6,2021,5
2021-06-14 06:00:00,0.0,11.151369,41.829998,21.9946,19.835398,64.0,1,14,6,2021,6
2021-06-14 07:00:00,0.0,12.411369,186.9,103.28864,83.61135,61.0,1,14,6,2021,7
2021-06-14 08:00:00,0.0,14.491369,347.99,202.63092,145.35907,56.0,1,14,6,2021,8
2021-06-14 09:00:00,0.0,16.661371,505.52,308.80634,196.71367,47.0,1,14,6,2021,9
2021-06-14 10:00:00,0.0,18.03137,647.92,412.35922,235.56076,43.0,1,14,6,2021,10
2021-06-14 11:00:00,0.0,19.30137,763.62,501.88797,261.73203,39.0,1,14,6,2021,11
2021-06-14 12:00:00,0.0,20.491371,844.61,567.4847,277.1253,35.0,1,14,6,2021,12
2021-06-14 13:00:00,0.0,21.55137,888.22,603.4231,284.7969,32.0,1,14,6,2021,13
2021-06-14 14:00:00,0.0,21.01137,879.32,597.1966,282.1234,45.0,1,14,6,2021,14
2021-06-14 15:00:00,0.0,21.52137,835.70996,561.00305,274.70694,46.0,1,14,6,2021,15
2021-06-14 16:00:00,0.0,21.911371,721.79,476.05615,245.73383,46.0,1,14,6,2021,16
2021-06-14 17:00:00,0.0,21.96137,601.64,382.1582,219.4818,44.0,1,14,6,2021,17
2021-06-14 18:00:00,0.0,21.831371,470.81,286.92432,183.88567,41.0,1,14,6,2021,18
2021-06-14 19:00:00,0.0,21.37137,339.09,196.92595,142.16405,40.0,1,14,6,2021,19
2021-06-14 20:00:00,0.0,20.51137,185.12,102.0219,83.0981,41.0,1,14,6,2021,20
2021-06-14 21:00:00,0.0,19.27137,39.16,20.562353,18.597647,45.0,1,14,6,2021,21
2021-06-14 22:00:00,0.0,18.43137,0.0,0.0,0.0,50.0,1,14,6,2021,22
2021-06-14 23:00:00,0.0,17.581371,0.0,0.0,0.0,55.0,1,14,6,2021,23
2021-06-15 00:00:00,0.0,16.89137,0.0,0.0,0.0,60.0,1,15,6,2021,0
2021-06-15 01:00:00,0.0,16.12137,0.0,0.0,0.0,62.0,1,15,6,2021,1
2021-06-15 02:00:00,0.0,15.521369,0.0,0.0,0.0,62.0,1,15,6,2021,2
2021-06-15 03:00:00,0.0,14.88137,0.0,0.0,0.0,63.0,1,15,6,2021,3
2021-06-15 04:00:00,0.0,14.361369,0.0,0.0,0.0,63.0,1,15,6,2021,4
2021-06-15 05:00:00,0.0,14.13137,0.0,0.0,0.0,61.0,1,15,6,2021,5
2021-06-15 06:00:00,1.0,13.951369,40.94,21.526073,19.413925,60.0,1,15,6,2021,6
2021-06-15 07:00:00,0.0,14.63137,184.23,101.8064,82.4236,62.0,1,15,6,2021,7
2021-06-15 08:00:00,0.0,17.01137,343.54,200.02379,143.51622,55.0,1,15,6,2021,8
2021-06-15 09:00:00,0.0,19.02137,501.96,306.60883,195.35117,48.0,1,15,6,2021,9
2021-06-15 10:00:00,0.0,20.26137,639.91,407.2378,232.6722,44.0,1,15,6,2021,10
2021-06-15 11:00:00,0.0,21.321371,756.5,497.19202,259.30798,43.0,1,15,6,2021,11
2021-06-15 12:00:00,0.0,22.321371,822.36,552.5349,269.8251,42.0,1,15,6,2021,12
2021-06-15 13:00:00,0.0,23.31137,858.85,587.16437,271.6856,40.0,1,15,6,2021,13
2021-06-15 14:00:00,0.0,24.44137,853.51,585.40875,268.10126,40.0,1,15,6,2021,14
2021-06-15 15:00:00,0.0,24.93137,811.68,547.86255,263.81747,41.0,1,15,6,2021,15
2021-06-15 16:00:00,0.0,25.21137,733.36,481.3806,251.97935,41.0,1,15,6,2021,16
2021-06-15 17:00:00,0.0,25.31137,623.0,395.80988,227.19011,42.0,1,15,6,2021,17
2021-06-15 18:00:00,0.0,25.23137,491.28,299.47516,191.80482,43.0,1,15,6,2021,18
2021-06-15 19:00:00,0.0,24.79137,341.76,198.53398,143.22603,45.0,1,15,6,2021,19
2021-06-15 20:00:00,0.0,24.03137,185.12,102.05421,83.06579,48.0,1,15,6,2021,20
2021-06-15 21:00:00,0.0,22.93137,42.72,22.435299,20.284702,52.0,1,15,6,2021,21
2021-06-15 22:00:00,0.0,22.26137,0.0,0.0,0.0,54.0,1,15,6,2021,22
2021-06-15 23:00:00,0.0,21.64137,0.0,0.0,0.0,58.0,1,15,6,2021,23
2021-06-16 00:00:00,0.0,21.02137,0.0,0.0,0.0,62.0,1,16,6,2021,0
2021-06-16 01:00:00,0.0,20.20137,0.0,0.0,0.0,65.0,1,16,6,2021,1
2021-06-16 02:00:00,0.0,19.161371,0.0,0.0,0.0,68.0,1,16,6,2021,2
2021-06-16 03:00:00,0.0,18.53137,0.0,0.0,0.0,69.0,1,16,6,2021,3
2021-06-16 04:00:00,0.0,18.51137,0.0,0.0,0.0,65.0,1,16,6,2021,4
2021-06-16 05:00:00,0.0,18.39137,0.0,0.0,0.0,63.0,1,16,6,2021,5
2021-06-16 06:00:00,0.0,18.01137,45.39,23.865086,21.524914,64.0,1,16,6,2021,6
2021-06-16 07:00:00,0.0,18.901371,179.78,99.34013,80.439865,68.0,1,16,6,2021,7
2021-06-16 08:00:00,0.0,22.19137,339.09,197.41707,141.67293,63.0,1,16,6,2021,8
2021-06-16 09:00:00,0.0,24.47137,483.27,295.1706,188.09938,51.0,1,16,6,2021,9
2021-06-16 10:00:00,0.0,25.52137,616.77,392.48874,224.28128,47.0,1,16,6,2021,10
2021-06-16 11:00:00,0.0,26.321371,727.13,480.19775,246.93227,44.0,1,16,6,2021,11
2021-06-16 12:00:00,0.0,26.94137,801.0,547.56,253.44002,42.0,1,16,6,2021,12
2021-06-16 13:00:00,0.0,26.661371,766.29,563.6946,202.59543,42.0,1,16,6,2021,13
2021-06-16 14:00:00,0.0,27.25137,862.41,587.3417,275.0683,40.0,1,16,6,2021,14
2021-06-16 15:00:00,0.0,27.56137,819.69,550.38403,269.30597,39.0,1,16,6,2021,15
2021-06-16 16:00:00,0.0,27.79137,737.81,484.38284,253.42715,38.0,1,16,6,2021,16
2021-06-16 17:00:00,0.0,27.80137,622.11,395.32816,226.78183,37.0,1,16,6,2021,17
2021-06-16 18:00:00,0.0,27.55137,485.05,295.75235,189.29764,38.0,1,16,6,2021,18
2021-06-16 19:00:00,0.0,27.13137,331.97,192.90257,139.06743,39.0,1,16,6,2021,19
2021-06-16 20:00:00,0.0,26.36137,176.22,97.17851,79.04149,42.0,1,16,6,2021,20
2021-06-16 21:00:00,0.0,25.38137,38.27,20.101547,18.168453,46.0,1,16,6,2021,21
2021-06-16 22:00:00,0.0,24.43137,0.0,0.0,0.0,50.0,1,16,6,2021,22
2021-06-16 23:00:00,0.0,23.55137,0.0,0.0,0.0,54.0,1,16,6,2021,23
2021-06-17 00:00:00,0.0,22.571371,0.0,0.0,0.0,56.0,1,17,6,2021,0
2021-06-17 01:00:00,0.0,21.73137,0.0,0.0,0.0,58.0,1,17,6,2021,1
2021-06-17 02:00:00,0.0,20.98137,0.0,0.0,0.0,59.0,1,17,6,2021,2
2021-06-17 03:00:00,0.0,20.46137,0.0,0.0,0.0,60.0,1,17,6,2021,3
2021-06-17 04:00:00,0.0,19.831371,0.0,0.0,0.0,60.0,1,17,6,2021,4
2021-06-17 05:00:00,0.0,19.331371,0.0,0.0,0.0,59.0,1,17,6,2021,5
2021-06-17 06:00:00,0.0,19.34137,39.16,20.588818,18.571182,59.0,1,17,6,2021,6
2021-06-17 07:00:00,0.0,20.13137,178.0,98.34948,79.65052,61.0,1,17,6,2021,7
2021-06-17 08:00:00,0.0,21.96137,332.86,193.77454,139.08545,59.0,1,17,6,2021,8
2021-06-17 09:00:00,0.0,23.84137,486.83,297.3228,189.50716,54.0,1,17,6,2021,9
2021-06-17 10:00:00,0.0,25.36137,627.45,399.26184,228.18816,50.0,1,17,6,2021,10
2021-06-17 11:00:00,0.0,26.64137,743.14996,488.38586,254.7641,44.0,1,17,6,2021,11
2021-06-17 12:00:00,0.0,27.47137,824.14,553.73004,270.40997,40.0,1,17,6,2021,12
2021-06-17 13:00:00,0.0,28.02137,859.74,587.41016,272.32986,38.0,1,17,6,2021,13
2021-06-17 14:00:00,0.0,27.911371,864.19,587.8331,276.35684,39.0,1,17,6,2021,14
2021-06-17 15:00:00,0.0,28.28137,821.47,551.64667,269.8233,38.0,1,17,6,2021,15
2021-06-17 16:00:00,0.0,28.38137,739.58997,485.6327,253.95729,38.0,1,17,6,2021,16
2021-06-17 17:00:00,0.0,28.19137,598.08,382.18512,215.89491,37.0,1,17,6,2021,17
2021-06-17 18:00:00,0.0,27.86137,486.83,296.91278,189.91722,38.0,1,17,6,2021,18
2021-06-17 19:00:00,0.0,27.30137,332.86,193.47563,139.38435,40.0,1,17,6,2021,19
2021-06-17 20:00:00,0.0,26.50137,178.0,98.19117,79.80883,44.0,1,17,6,2021,20
2021-06-17 21:00:00,0.0,25.081371,46.28,24.312788,21.96721,50.0,1,17,6,2021,21
2021-06-17 22:00:00,0.0,23.821371,0.0,0.0,0.0,54.0,1,17,6,2021,22
2021-06-17 23:00:00,0.0,22.95137,0.0,0.0,0.0,56.0,1,17,6,2021,23
2021-06-18 00:00:00,0.0,22.06137,0.0,0.0,0.0,58.0,1,18,6,2021,0
2021-06-18 01:00:00,0.0,21.46137,0.0,0.0,0.0,59.0,1,18,6,2021,1
2021-06-18 02:00:00,0.0,21.04137,0.0,0.0,0.0,61.0,1,18,6,2021,2
2021-06-18 03:00:00,0.0,20.741371,0.0,0.0,0.0,61.0,1,18,6,2021,3
2021-06-18 04:00:00,0.0,20.45137,0.0,0.0,0.0,61.0,1,18,6,2021,4
2021-06-18 05:00:00,0.0,19.98137,0.0,0.0,0.0,62.0,1,18,6,2021,5
2021-06-18 06:00:00,0.0,19.901371,46.28,24.331448,21.948551,63.0,1,18,6,2021,6
2021-06-18 07:00:00,0.0,20.71137,189.56999,104.73464,84.83535,62.0,1,18,6,2021,7
2021-06-18 08:00:00,0.0,23.11137,342.65,199.45789,143.19211,58.0,1,18,6,2021,8
2021-06-18 09:00:00,0.0,24.70137,490.38998,299.47473,190.91524,53.0,1,18,6,2021,9
2021-06-18 10:00:00,0.0,26.151371,606.98,386.21375,220.76622,48.0,1,18,6,2021,10
2021-06-18 11:00:00,0.0,27.19137,708.44,476.40356,232.03645,40.0,1,18,6,2021,11
2021-06-18 12:00:00,0.0,27.78137,806.33997,548.5495,257.79047,39.0,1,18,6,2021,12
2021-06-18 13:00:00,0.0,28.34137,845.5,584.47095,261.02908,39.0,1,18,6,2021,13
2021-06-18 14:00:00,0.0,28.14137,805.45,574.56573,230.88426,44.0,1,18,6,2021,14
2021-06-18 15:00:00,0.0,28.491371,765.39996,538.353,227.04695,43.0,1,18,6,2021,15
2021-06-18 16:00:00,0.0,28.68137,707.55,474.7354,232.81458,43.0,1,18,6,2021,16
2021-06-18 17:00:00,0.0,28.64137,620.33,394.36377,225.96625,43.0,1,18,6,2021,17
2021-06-18 18:00:00,0.0,28.44137,484.16,295.359,188.80101,44.0,1,18,6,2021,18
2021-06-18 19:00:00,0.0,27.98137,331.08,192.49655,138.58344,45.0,1,18,6,2021,19
2021-06-18 20:00:00,0.0,27.36137,176.22,97.24,78.98,47.0,1,18,6,2021,20
2021-06-18 21:00:00,0.0,26.36137,39.16,20.575693,18.584307,52.0,1,18,6,2021,21
2021-06-18 22:00:00,0.0,25.19137,0.0,0.0,0.0,58.0,1,18,6,2021,22
2021-06-18 23:00:00,0.0,23.89137,0.0,0.0,0.0,64.0,1,18,6,2021,23
2021-06-19 00:00:00,0.0,22.72137,0.0,0.0,0.0,68.0,0,19,6,2021,0
2021-06-19 01:00:00,0.0,22.331371,0.0,0.0,0.0,69.0,0,19,6,2021,1
2021-06-19 02:00:00,0.0,22.35137,0.0,0.0,0.0,67.0,0,19,6,2021,2
2021-06-19 03:00:00,0.0,21.86137,0.0,0.0,0.0,67.0,0,19,6,2021,3
2021-06-19 04:00:00,0.0,21.36137,0.0,0.0,0.0,69.0,0,19,6,2021,4
2021-06-19 05:00:00,0.0,20.741371,0.0,0.0,0.0,71.0,0,19,6,2021,5
2021-06-19 06:00:00,0.0,20.62137,45.39,23.862762,21.527237,71.0,0,19,6,2021,6
2021-06-19 07:00:00,0.0,21.37137,186.9,103.25208,83.64791,71.0,0,19,6,2021,7
2021-06-19 08:00:00,0.0,23.821371,335.53,195.29774,140.23225,64.0,0,19,6,2021,8
2021-06-19 09:00:00,0.0,25.821371,485.05,296.19034,188.85965,57.0,0,19,6,2021,9
2021-06-19 10:00:00,0.0,27.25137,615.88,391.85095,224.02907,53.0,0,19,6,2021,10
2021-06-19 11:00:00,0.0,28.51137,687.08,471.65887,215.42116,48.0,0,19,6,2021,11
2021-06-19 12:00:00,0.0,29.47137,752.05,535.7291,216.32089,42.0,0,19,6,2021,12
2021-06-19 13:00:00,0.0,29.14137,718.23,547.7644,170.46555,42.0,0,19,6,2021,13
2021-06-19 14:00:00,0.0,30.04137,740.48,555.30066,185.17932,42.0,0,19,6,2021,14
2021-06-19 15:00:00,0.0,30.61137,760.95,537.4143,223.53572,39.0,0,19,6,2021,15
2021-06-19 16:00:00,0.0,30.86137,685.3,470.23602,215.06395,38.0,0,19,6,2021,16
2021-06-19 17:00:00,0.0,30.79137,578.5,379.54327,198.95673,37.0,0,19,6,2021,17
2021-06-19 18:00:00,0.0,30.47137,451.22998,275.84113,175.38885,38.0,0,19,6,2021,18
2021-06-19 19:00:00,0.0,29.89137,309.72,180.11891,129.60109,39.0,0,19,6,2021,19
2021-06-19 20:00:00,0.0,28.94137,179.78,99.22843,80.55157,44.0,0,19,6,2021,20
2021-06-19 21:00:00,0.0,27.17137,47.17,24.787313,22.382685,53.0,0,19,6,2021,21
2021-06-19 22:00:00,0.0,26.02137,0.0,0.0,0.0,60.0,0,19,6,2021,22
2021-06-19 23:00:00,0.0,25.331371,0.0,0.0,0.0,63.0,0,19,6,2021,23
2021-06-20 00:00:00,0.0,25.01137,0.0,0.0,0.0,63.0,0,20,6,2021,0
2021-06-20 01:00:00,0.0,24.69137,0.0,0.0,0.0,63.0,0,20,6,2021,1
2021-06-20 02:00:00,0.0,24.081371,0.0,0.0,0.0,62.0,0,20,6,2021,2
2021-06-20 03:00:00,0.0,23.37137,0.0,0.0,0.0,61.0,0,20,6,2021,3
2021-06-20 04:00:00,0.0,22.55137,0.0,0.0,0.0,61.0,0,20,6,2021,4
2021-06-20 05:00:00,0.0,21.94137,0.0,0.0,0.0,61.0,0,20,6,2021,5
2021-06-20 06:00:00,0.0,21.78137,37.38,19.649668,17.730333,61.0,0,20,6,2021,6
2021-06-20 07:00:00,0.0,22.27137,173.55,95.85678,77.69322,63.0,0,20,6,2021,7
2021-06-20 08:00:00,0.0,24.60137,328.41,191.11472,137.29529,58.0,0,20,6,2021,8
2021-06-20 09:00:00,0.0,26.98137,480.6,293.42038,187.17963,51.0,0,20,6,2021,9
2021-06-20 10:00:00,0.0,28.61137,619.44,394.0575,225.3825,47.0,0,20,6,2021,10
2021-06-20 11:00:00,0.0,29.81137,735.14,483.03082,252.1092,43.0,0,20,6,2021,11
2021-06-20 12:00:00,0.0,30.68137,798.33,546.59143,251.73862,41.0,0,20,6,2021,12
2021-06-20 13:00:00,0.0,31.411371,837.49,582.5802,254.9098,41.0,0,20,6,2021,13
2021-06-20 14:00:00,0.0,30.88137,833.04,581.427,251.61295,47.0,0,20,6,2021,14
2021-06-20 15:00:00,0.0,31.42137,776.97,541.41675,235.55324,46.0,0,20,6,2021,15
2021-06-20 16:00:00,0.0,31.71137,677.29,468.50137,208.7886,44.0,0,20,6,2021,16
2021-06-20 17:00:00,0.0,31.45137,561.58997,376.29694,185.29303,43.0,0,20,6,2021,17
2021-06-20 18:00:00,0.0,30.911371,358.66998,255.10397,103.56602,44.0,0,20,6,2021,18
2021-06-20 19:00:00,0.0,30.44137,238.51999,159.04555,79.47444,45.0,0,20,6,2021,19
2021-06-20 20:00:00,0.0,29.79137,118.369995,71.096634,47.273365,47.0,0,20,6,2021,20
2021-06-20 21:00:00,0.0,28.77137,21.36,11.225379,10.134622,53.0,0,20,6,2021,21
2021-06-20 22:00:00,0.0,27.741371,0.0,0.0,0.0,59.0,0,20,6,2021,22
2021-06-20 23:00:00,0.0,26.87137,0.0,0.0,0.0,63.0,0,20,6,2021,23
2021-06-21 00:00:00,0.0,26.09137,0.0,0.0,0.0,66.0,1,21,6,2021,0
2021-06-21 01:00:00,0.0,25.571371,0.0,0.0,0.0,67.0,1,21,6,2021,1
2021-06-21 02:00:00,0.0,25.28137,0.0,0.0,0.0,66.0,1,21,6,2021,2
2021-06-21 03:00:00,0.0,24.81137,0.0,0.0,0.0,66.0,1,21,6,2021,3
2021-06-21 04:00:00,0.0,23.97137,0.0,0.0,0.0,68.0,1,21,6,2021,4
2021-06-21 05:00:00,0.0,23.071371,0.0,0.0,0.0,71.0,1,21,6,2021,5
2021-06-21 06:00:00,0.0,22.571371,43.61,22.922112,20.68789,74.0,1,21,6,2021,6
2021-06-21 07:00:00,0.0,23.10137,174.44,96.327515,78.11249,73.0,1,21,6,2021,7
2021-06-21 08:00:00,0.0,25.081371,329.3,191.59375,137.70624,65.0,1,21,6,2021,8
2021-06-21 09:00:00,0.0,27.36137,482.38,294.45425,187.92575,55.0,1,21,6,2021,9
2021-06-21 10:00:00,0.0,29.30137,614.1,390.60248,223.4975,51.0,1,21,6,2021,10
2021-06-21 11:00:00,0.0,30.97137,720.89996,478.06873,242.83124,48.0,1,21,6,2021,11
2021-06-21 12:00:00,0.0,32.27137,785.87,543.6552,242.21478,43.0,1,21,6,2021,12
2021-06-21 13:00:00,0.0,34.121372,857.07,586.6627,270.4073,34.0,1,21,6,2021,13
2021-06-21 14:00:00,0.0,31.991371,821.47,578.6681,242.8019,44.0,1,21,6,2021,14
2021-06-21 15:00:00,0.0,32.52137,762.73,538.0105,224.71947,38.0,1,21,6,2021,15
2021-06-21 16:00:00,0.0,32.781372,687.97,471.1482,216.82176,34.0,1,21,6,2021,16
2021-06-21 17:00:00,0.0,32.98137,601.64,383.97623,217.66379,31.0,1,21,6,2021,17
2021-06-21 18:00:00,0.0,32.75137,487.72,297.67828,190.04172,31.0,1,21,6,2021,18
2021-06-21 19:00:00,0.0,32.20137,333.75,194.15631,139.59369,31.0,1,21,6,2021,19
2021-06-21 20:00:00,0.0,30.44137,179.78,99.261696,80.5183,35.0,1,21,6,2021,20
2021-06-21 21:00:00,0.0,28.071371,40.94,21.517096,19.422903,43.0,1,21,6,2021,21
2021-06-21 22:00:00,0.0,26.54137,0.0,0.0,0.0,43.0,1,21,6,2021,22
2021-06-21 23:00:00,0.0,24.661371,0.0,0.0,0.0,46.0,1,21,6,2021,23
2021-06-22 00:00:00,0.0,23.59137,0.0,0.0,0.0,51.0,1,22,6,2021,0
2021-06-22 01:00:00,0.0,22.60137,0.0,0.0,0.0,55.0,1,22,6,2021,1
2021-06-22 02:00:00,0.0,21.98137,0.0,0.0,0.0,57.0,1,22,6,2021,2
2021-06-22 03:00:00,0.0,20.95137,0.0,0.0,0.0,61.0,1,22,6,2021,3
2021-06-22 04:00:00,0.0,20.321371,0.0,0.0,0.0,65.0,1,22,6,2021,4
2021-06-22 05:00:00,0.0,19.48137,0.0,0.0,0.0,72.0,1,22,6,2021,5
2021-06-22 06:00:00,0.0,19.04137,38.27,20.113127,18.156874,76.0,1,22,6,2021,6
2021-06-22 07:00:00,0.0,21.00137,177.11,97.78075,79.329254,72.0,1,22,6,2021,7
2021-06-22 08:00:00,0.0,24.06137,333.75,194.14343,139.60657,64.0,1,22,6,2021,8
2021-06-22 09:00:00,0.0,26.72137,488.61,298.2036,190.40639,56.0,1,22,6,2021,9
2021-06-22 10:00:00,0.0,28.85137,629.23,400.16656,229.06343,47.0,1,22,6,2021,10
2021-06-22 11:00:00,0.0,30.27137,744.93,489.35352,255.57648,37.0,1,22,6,2021,11
2021-06-22 12:00:00,0.0,31.19137,827.7,555.9927,271.7073,34.0,1,22,6,2021,12
2021-06-22 13:00:00,0.0,31.88137,870.42,591.37445,279.04553,32.0,1,22,6,2021,13
2021-06-22 14:00:00,0.0,30.62137,864.19,588.0282,276.16177,41.0,1,22,6,2021,14
2021-06-22 15:00:00,0.0,31.14137,823.25,553.0465,270.20346,38.0,1,22,6,2021,15
2021-06-22 16:00:00,0.0,31.651371,741.37,487.07642,254.2936,36.0,1,22,6,2021,16
2021-06-22 17:00:00,1.0,31.821371,625.67,397.96982,227.70016,34.0,1,22,6,2021,17
2021-06-22 18:00:00,0.0,31.68137,489.5,298.80774,190.69225,33.0,1,22,6,2021,18
2021-06-22 19:00:00,0.0,31.331371,336.41998,195.74113,140.67885,33.0,1,22,6,2021,19
2021-06-22 20:00:00,0.0,30.34137,181.56,100.261284,81.29871,36.0,1,22,6,2021,20
2021-06-22 21:00:00,0.0,28.52137,41.829998,21.98669,19.843307,46.0,1,22,6,2021,21
2021-06-22 22:00:00,0.0,26.39137,0.0,0.0,0.0,38.0,1,22,6,2021,22
2021-06-22 23:00:00,1.0,25.50137,0.0,0.0,0.0,45.0,1,22,6,2021,23
2021-06-23 00:00:00,0.0,24.241371,0.0,0.0,0.0,50.0,1,23,6,2021,0
2021-06-23 01:00:00,0.0,23.75137,0.0,0.0,0.0,51.0,1,23,6,2021,1
2021-06-23 02:00:00,1.0,22.77137,0.0,0.0,0.0,51.0,1,23,6,2021,2
2021-06-23 03:00:00,0.0,21.401371,0.0,0.0,0.0,61.0,1,23,6,2021,3
2021-06-23 04:00:00,0.0,19.89137,0.0,0.0,0.0,73.0,1,23,6,2021,4
2021-06-23 05:00:00,0.0,19.79137,0.0,0.0,0.0,77.0,1,23,6,2021,5
2021-06-23 06:00:00,0.0,20.071371,37.38,19.643234,17.736767,78.0,1,23,6,2021,6
2021-06-23 07:00:00,0.0,21.911371,173.55,95.79457,77.75543,73.0,1,23,6,2021,7
2021-06-23 08:00:00,0.0,24.38137,329.3,191.51593,137.78406,65.0,1,23,6,2021,8
2021-06-23 09:00:00,0.0,26.54137,484.16,295.43463,188.72537,55.0,1,23,6,2021,9
2021-06-23 10:00:00,0.0,28.22137,624.77997,397.27744,227.50253,44.0,1,23,6,2021,10
2021-06-23 11:00:00,0.0,29.21137,740.48,486.37552,254.10446,42.0,1,23,6,2021,11
2021-06-23 12:00:00,0.0,30.10137,821.47,551.76746,269.70248,41.0,1,23,6,2021,12
2021-06-23 13:00:00,0.0,30.89137,865.07996,588.017,277.06293,39.0,1,23,6,2021,13
2021-06-23 14:00:00,0.0,30.161371,853.51,585.8657,267.64426,45.0,1,23,6,2021,14
2021-06-23 15:00:00,0.0,30.77137,801.0,546.99457,254.00542,43.0,1,23,6,2021,15
2021-06-23 16:00:00,0.0,31.081371,735.14,483.02466,252.11534,43.0,1,23,6,2021,16
2021-06-23 17:00:00,1.0,31.14137,621.22,395.18597,226.03401,42.0,1,23,6,2021,17
2021-06-23 18:00:00,0.0,31.02137,485.05,296.13397,188.91603,43.0,1,23,6,2021,18
2021-06-23 19:00:00,0.0,30.63137,332.86,193.70103,139.15895,44.0,1,23,6,2021,19
2021-06-23 20:00:00,0.0,29.94137,178.89,98.80341,80.086586,47.0,1,23,6,2021,20
2021-06-23 21:00:00,0.0,29.081371,40.94,21.52068,19.41932,50.0,1,23,6,2021,21
2021-06-23 22:00:00,0.0,27.87137,0.0,0.0,0.0,56.0,1,23,6,2021,22
2021-06-23 23:00:00,0.0,26.72137,0.0,0.0,0.0,61.0,1,23,6,2021,23
2021-06-24 00:00:00,2.0,24.88137,0.0,0.0,0.0,68.0,1,24,6,2021,0
2021-06-24 01:00:00,0.0,23.911371,0.0,0.0,0.0,70.0,1,24,6,2021,1
2021-06-24 02:00:00,0.0,23.71137,0.0,0.0,0.0,67.0,1,24,6,2021,2
2021-06-24 03:00:00,0.0,23.61137,0.0,0.0,0.0,65.0,1,24,6,2021,3
2021-06-24 04:00:00,0.0,24.14137,0.0,0.0,0.0,61.0,1,24,6,2021,4
2021-06-24 05:00:00,0.0,23.97137,0.0,0.0,0.0,61.0,1,24,6,2021,5
2021-06-24 06:00:00,0.0,24.03137,35.6,18.705801,16.894197,62.0,1,24,6,2021,6
2021-06-24 07:00:00,0.0,24.29137,169.98999,93.809235,76.180756,64.0,1,24,6,2021,7
2021-06-24 08:00:00,0.0,26.22137,323.96,188.37198,135.58801,58.0,1,24,6,2021,8
2021-06-24 09:00:00,0.0,27.911371,476.15,290.4936,185.65639,53.0,1,24,6,2021,9
2021-06-24 10:00:00,0.0,29.42137,615.88,391.55743,224.32257,50.0,1,24,6,2021,10
2021-06-24 11:00:00,0.0,30.69137,729.8,479.30243,250.49754,45.0,1,24,6,2021,11
2021-06-24 12:00:00,0.0,31.901371,810.79,548.24536,262.5446,42.0,1,24,6,2021,12
2021-06-24 13:00:00,0.0,32.871372,855.29,585.9197,269.3703,39.0,1,24,6,2021,13
2021-06-24 14:00:00,0.0,32.52137,817.91,577.7284,240.18155,36.0,1,24,6,2021,14
2021-06-24 15:00:00,0.0,32.90137,782.31,542.9425,239.36746,33.0,1,24,6,2021,15
2021-06-24 16:00:00,0.0,32.82137,688.86,471.7741,217.08586,34.0,1,24,6,2021,16
2021-06-24 17:00:00,0.0,32.441372,597.19,383.9024,213.28758,35.0,1,24,6,2021,17
2021-06-24 18:00:00,0.0,31.67137,489.5,298.8813,190.61871,39.0,1,24,6,2021,18
2021-06-24 19:00:00,0.0,30.991371,334.63998,194.75777,139.88222,41.0,1,24,6,2021,19
2021-06-24 20:00:00,0.0,29.741371,179.78,99.30481,80.47519,46.0,1,24,6,2021,20
2021-06-24 21:00:00,0.0,27.71137,41.829998,21.989487,19.840511,53.0,1,24,6,2021,21
2021-06-24 22:00:00,0.0,26.55137,0.0,0.0,0.0,53.0,1,24,6,2021,22
2021-06-24 23:00:00,0.0,25.00137,0.0,0.0,0.0,53.0,1,24,6,2021,23
2021-06-25 00:00:00,0.0,23.50137,0.0,0.0,0.0,56.0,1,25,6,2021,0
2021-06-25 01:00:00,1.0,22.991371,0.0,0.0,0.0,55.0,1,25,6,2021,1
2021-06-25 02:00:00,0.0,21.10137,0.0,0.0,0.0,66.0,1,25,6,2021,2
2021-06-25 03:00:00,1.0,20.87137,0.0,0.0,0.0,65.0,1,25,6,2021,3
2021-06-25 04:00:00,0.0,20.05137,0.0,0.0,0.0,65.0,1,25,6,2021,4
2021-06-25 05:00:00,0.0,19.29137,0.0,0.0,0.0,65.0,1,25,6,2021,5
2021-06-25 06:00:00,0.0,18.46137,35.6,18.702631,16.897367,64.0,1,25,6,2021,6
2021-06-25 07:00:00,0.0,19.19137,173.55,95.74178,77.80822,59.0,1,25,6,2021,7
2021-06-25 08:00:00,0.0,20.43137,330.19,191.9354,138.25461,56.0,1,25,6,2021,8
2021-06-25 09:00:00,0.0,22.17137,485.05,295.8438,189.20616,52.0,1,25,6,2021,9
2021-06-25 10:00:00,0.0,23.44137,580.27997,379.0301,201.2499,48.0,1,25,6,2021,10
2021-06-25 11:00:00,0.0,25.20137,713.77997,475.40558,238.37437,43.0,1,25,6,2021,11
