timestamp,fbh_warme,Graz Temperature [2 m elevation corrected],Graz Shortwave Radiation,Graz Direct Shortwave Radiation,Graz Diffuse Shortwave Radiation,Graz Relative Humidity [2 m],is_schoolday,day,month,year,hour
2021-06-14 00:15:00,0.0,14.833869250000001,0.0,0.0,0.0,54.0,1,14,6,2021,0
2021-06-14 00:30:00,0.0,14.5163695,0.0,0.0,0.0,55.0,1,14,6,2021,0
2021-06-14 00:45:00,0.0,14.19886975,0.0,0.0,0.0,56.0,1,14,6,2021,0
2021-06-14 01:00:00,0.0,13.88137,0.0,0.0,0.0,57.0,1,14,6,2021,1
2021-06-14 01:15:00,1.0,13.588869875,0.0,0.0,0.0,58.0,1,14,6,2021,1
2021-06-14 01:30:00,0.0,13.29636975,0.0,0.0,0.0,59.0,1,14,6,2021,1
2021-06-14 01:45:00,1.0,13.003869625,0.0,0.0,0.0,60.0,1,14,6,2021,1
2021-06-14 02:00:00,0.0,12.7113695,0.0,0.0,0.0,61.0,1,14,6,2021,2
2021-06-14 02:15:00,1.0,12.498869375,0.0,0.0,0.0,61.5,1,14,6,2021,2
2021-06-14 02:30:00,0.0,12.28636925,0.0,0.0,0.0,62.0,1,14,6,2021,2
2021-06-14 02:45:00,0.0,12.073869125,0.0,0.0,0.0,62.5,1,14,6,2021,2
2021-06-14 03:00:00,1.0,11.861369,0.0,0.0,0.0,63.0,1,14,6,2021,3
2021-06-14 03:15:00,0.0,11.73136925,0.0,0.0,0.0,63.5,1,14,6,2021,3
2021-06-14 03:30:00,1.0,11.6013695,0.0,0.0,0.0,64.0,1,14,6,2021,3
2021-06-14 03:45:00,1.0,11.47136975,0.0,0.0,0.0,64.5,1,14,6,2021,3
2021-06-14 04:00:00,2.0,11.34137,0.0,0.0,0.0,65.0,1,14,6,2021,4
2021-06-14 04:15:00,1.0,11.266369749999999,0.0,0.0,0.0,64.75,1,14,6,2021,4
2021-06-14 04:30:00,1.0,11.1913695,0.0,0.0,0.0,64.5,1,14,6,2021,4
2021-06-14 04:45:00,1.0,11.11636925,0.0,0.0,0.0,64.25,1,14,6,2021,4
2021-06-14 05:00:00,1.0,11.041369,0.0,0.0,0.0,64.0,1,14,6,2021,5
2021-06-14 05:15:00,1.0,11.068869,10.4574995,5.49865,4.9588495,64.0,1,14,6,2021,5
2021-06-14 05:30:00,0.0,11.096369,20.914999,10.9973,9.917699,64.0,1,14,6,2021,5
2021-06-14 05:45:00,1.0,11.123869000000001,31.372498500000003,16.49595,14.876548500000002,64.0,1,14,6,2021,5
2021-06-14 06:00:00,0.0,11.151369,41.829998,21.9946,19.835398,64.0,1,14,6,2021,6
2021-06-14 06:15:00,1.0,11.466369,78.0974985,42.31811,35.779386,63.25,1,14,6,2021,6
2021-06-14 06:30:00,0.0,11.781369000000002,114.364999,62.641619999999996,51.72337400000001,62.5,1,14,6,2021,6
2021-06-14 06:45:00,0.0,12.096369000000001,150.6324995,82.96512999999999,67.667362,61.75,1,14,6,2021,6
2021-06-14 07:00:00,1.0,12.411369,186.9,103.28864,83.61135,61.0,1,14,6,2021,7
2021-06-14 07:15:00,0.0,12.931369,227.1725,128.12421,99.04828,59.75,1,14,6,2021,7
2021-06-14 07:30:00,0.0,13.451369,267.445,152.95978,114.48521,58.5,1,14,6,2021,7
2021-06-14 07:45:00,0.0,13.971369000000001,307.7175,177.79534999999998,129.92214,57.25,1,14,6,2021,7
2021-06-14 08:00:00,0.0,14.491369,347.99,202.63092,145.35907,56.0,1,14,6,2021,8
2021-06-14 08:15:00,0.0,15.0338695,387.3725,229.174775,158.19772,53.75,1,14,6,2021,8
2021-06-14 08:30:00,0.0,15.57637,426.755,255.71863,171.03637,51.5,1,14,6,2021,8
2021-06-14 08:45:00,0.0,16.1188705,466.1375,282.26248499999997,183.87502,49.25,1,14,6,2021,8
2021-06-14 09:00:00,1.0,16.661371,505.52,308.80634,196.71367,47.0,1,14,6,2021,9
2021-06-14 09:15:00,1.0,17.003870749999997,541.12,334.69455999999997,206.4254425,46.0,1,14,6,2021,9
2021-06-14 09:30:00,0.0,17.3463705,576.72,360.58277999999996,216.137215,45.0,1,14,6,2021,9
2021-06-14 09:45:00,0.0,17.68887025,612.3199999999999,386.471,225.8489875,44.0,1,14,6,2021,9
2021-06-14 10:00:00,0.0,18.03137,647.92,412.35922,235.56076,43.0,1,14,6,2021,10
2021-06-14 10:15:00,0.0,18.348869999999998,676.845,434.7414075,242.1035775,42.0,1,14,6,2021,10
2021-06-14 10:30:00,0.0,18.66637,705.77,457.123595,248.64639499999998,41.0,1,14,6,2021,10
2021-06-14 10:45:00,0.0,18.98387,734.6949999999999,479.5057825,255.1892125,40.0,1,14,6,2021,10
2021-06-14 11:00:00,0.0,19.30137,763.62,501.88797,261.73203,39.0,1,14,6,2021,11
2021-06-14 11:15:00,0.0,19.598870249999997,783.8675000000001,518.2871525,265.5803475,38.0,1,14,6,2021,11
2021-06-14 11:30:00,0.0,19.8963705,804.115,534.686335,269.428665,37.0,1,14,6,2021,11
2021-06-14 11:45:00,0.0,20.193870750000002,824.3625,551.0855174999999,273.2769825,36.0,1,14,6,2021,11
2021-06-14 12:00:00,0.0,20.491371,844.61,567.4847,277.1253,35.0,1,14,6,2021,12
2021-06-14 12:15:00,0.0,20.756370750000002,855.5125,576.4693,279.04319999999996,34.25,1,14,6,2021,12
2021-06-14 12:30:00,0.0,21.0213705,866.415,585.4539,280.9611,33.5,1,14,6,2021,12
2021-06-14 12:45:00,0.0,21.286370249999997,877.3175,594.4385,282.879,32.75,1,14,6,2021,12
2021-06-14 13:00:00,0.0,21.55137,888.22,603.4231,284.7969,32.0,1,14,6,2021,13
2021-06-14 13:15:00,0.0,21.41637,885.995,601.866475,284.12852499999997,35.25,1,14,6,2021,13
2021-06-14 13:30:00,0.0,21.28137,883.77,600.30985,283.46015,38.5,1,14,6,2021,13
2021-06-14 13:45:00,0.0,21.146369999999997,881.5450000000001,598.7532249999999,282.79177500000003,41.75,1,14,6,2021,13
2021-06-14 14:00:00,0.0,21.01137,879.32,597.1966,282.1234,45.0,1,14,6,2021,14
2021-06-14 14:15:00,0.0,21.13887,868.41749,588.1482125,280.26928499999997,45.25,1,14,6,2021,14
2021-06-14 14:30:00,0.0,21.266370000000002,857.51498,579.099825,278.41517,45.5,1,14,6,2021,14
2021-06-14 14:45:00,0.0,21.39387,846.61247,570.0514375,276.561055,45.75,1,14,6,2021,14
2021-06-14 15:00:00,0.0,21.52137,835.70996,561.00305,274.70694,46.0,1,14,6,2021,15
2021-06-14 15:15:00,0.0,21.61887025,807.22997,539.766325,267.4636625,46.0,1,14,6,2021,15
2021-06-14 15:30:00,0.0,21.7163705,778.74998,518.5296000000001,260.22038499999996,46.0,1,14,6,2021,15
2021-06-14 15:45:00,0.0,21.81387075,750.26999,497.292875,252.9771075,46.0,1,14,6,2021,15
2021-06-14 16:00:00,0.0,21.911371,721.79,476.05615,245.73383,46.0,1,14,6,2021,16
2021-06-14 16:15:00,0.0,21.92387075,691.7524999999999,452.5816625,239.1708225,45.5,1,14,6,2021,16
2021-06-14 16:30:00,0.0,21.9363705,661.7149999999999,429.107175,232.60781500000002,45.0,1,14,6,2021,16
2021-06-14 16:45:00,0.0,21.94887025,631.6775,405.63268750000003,226.0448075,44.5,1,14,6,2021,16
2021-06-14 17:00:00,0.0,21.96137,601.64,382.1582,219.4818,44.0,1,14,6,2021,17
2021-06-14 17:15:00,0.0,21.92887025,568.9325,358.34973,210.5827675,43.25,1,14,6,2021,17
2021-06-14 17:30:00,0.0,21.8963705,536.225,334.54126,201.683735,42.5,1,14,6,2021,17
2021-06-14 17:45:00,0.0,21.86387075,503.5175,310.73279,192.7847025,41.75,1,14,6,2021,17
2021-06-14 18:00:00,0.0,21.831371,470.81,286.92432,183.88567,41.0,1,14,6,2021,18
2021-06-14 18:15:00,0.0,21.71637075,437.88,264.4247275,173.455265,40.75,1,14,6,2021,18
2021-06-14 18:30:00,0.0,21.6013705,404.95,241.925135,163.02486,40.5,1,14,6,2021,18
2021-06-14 18:45:00,0.0,21.48637025,372.02,219.4255425,152.594455,40.25,1,14,6,2021,18
2021-06-14 19:00:00,0.0,21.37137,339.09,196.92595,142.16405,40.0,1,14,6,2021,19
2021-06-14 19:15:00,0.0,21.15637,300.59749999999997,173.1999375,127.3975625,40.25,1,14,6,2021,19
2021-06-14 19:30:00,0.0,20.94137,262.105,149.473925,112.63107500000001,40.5,1,14,6,2021,19
2021-06-14 19:45:00,0.0,20.72637,223.6125,125.7479125,97.8645875,40.75,1,14,6,2021,19
2021-06-14 20:00:00,0.0,20.51137,185.12,102.0219,83.0981,41.0,1,14,6,2021,20
2021-06-14 20:15:00,0.0,20.20137,148.63,81.65701325,66.97298675,42.0,1,14,6,2021,20
2021-06-14 20:30:00,0.0,19.891370000000002,112.14,61.2921265,50.8478735,43.0,1,14,6,2021,20
2021-06-14 20:45:00,0.0,19.58137,75.65,40.92723975,34.72276024999999,44.0,1,14,6,2021,20
2021-06-14 21:00:00,0.0,19.27137,39.16,20.562353,18.597647,45.0,1,14,6,2021,21
2021-06-14 21:15:00,0.0,19.06137,29.369999999999997,15.421764750000001,13.94823525,46.25,1,14,6,2021,21
2021-06-14 21:30:00,0.0,18.851370000000003,19.58,10.2811765,9.2988235,47.5,1,14,6,2021,21
2021-06-14 21:45:00,0.0,18.641370000000002,9.79,5.14058825,4.649411749999999,48.75,1,14,6,2021,21
2021-06-14 22:00:00,0.0,18.43137,0.0,0.0,0.0,50.0,1,14,6,2021,22
2021-06-14 22:15:00,0.0,18.218870250000002,0.0,0.0,0.0,51.25,1,14,6,2021,22
2021-06-14 22:30:00,0.0,18.006370500000003,0.0,0.0,0.0,52.5,1,14,6,2021,22
2021-06-14 22:45:00,0.0,17.79387075,0.0,0.0,0.0,53.75,1,14,6,2021,22
2021-06-14 23:00:00,0.0,17.581371,0.0,0.0,0.0,55.0,1,14,6,2021,23
2021-06-14 23:15:00,0.0,17.40887075,0.0,0.0,0.0,56.25,1,14,6,2021,23
2021-06-14 23:30:00,0.0,17.2363705,0.0,0.0,0.0,57.5,1,14,6,2021,23
2021-06-14 23:45:00,0.0,17.06387025,0.0,0.0,0.0,58.75,1,14,6,2021,23
2021-06-15 00:00:00,0.0,16.89137,0.0,0.0,0.0,60.0,1,15,6,2021,0
2021-06-15 00:15:00,0.0,16.69887,0.0,0.0,0.0,60.5,1,15,6,2021,0
2021-06-15 00:30:00,0.0,16.506369999999997,0.0,0.0,0.0,61.0,1,15,6,2021,0
2021-06-15 00:45:00,0.0,16.313869999999998,0.0,0.0,0.0,61.5,1,15,6,2021,0
2021-06-15 01:00:00,0.0,16.12137,0.0,0.0,0.0,62.0,1,15,6,2021,1
2021-06-15 01:15:00,0.0,15.97136975,0.0,0.0,0.0,62.0,1,15,6,2021,1
2021-06-15 01:30:00,0.0,15.8213695,0.0,0.0,0.0,62.0,1,15,6,2021,1
2021-06-15 01:45:00,0.0,15.67136925,0.0,0.0,0.0,62.0,1,15,6,2021,1
2021-06-15 02:00:00,0.0,15.521369,0.0,0.0,0.0,62.0,1,15,6,2021,2
2021-06-15 02:15:00,0.0,15.36136925,0.0,0.0,0.0,62.25,1,15,6,2021,2
2021-06-15 02:30:00,0.0,15.2013695,0.0,0.0,0.0,62.5,1,15,6,2021,2
2021-06-15 02:45:00,0.0,15.041369750000001,0.0,0.0,0.0,62.75,1,15,6,2021,2
2021-06-15 03:00:00,0.0,14.88137,0.0,0.0,0.0,63.0,1,15,6,2021,3
2021-06-15 03:15:00,1.0,14.75136975,0.0,0.0,0.0,63.0,1,15,6,2021,3
2021-06-15 03:30:00,0.0,14.6213695,0.0,0.0,0.0,63.0,1,15,6,2021,3
2021-06-15 03:45:00,1.0,14.49136925,0.0,0.0,0.0,63.0,1,15,6,2021,3
2021-06-15 04:00:00,1.0,14.361369,0.0,0.0,0.0,63.0,1,15,6,2021,4
2021-06-15 04:15:00,0.0,14.30386925,0.0,0.0,0.0,62.5,1,15,6,2021,4
2021-06-15 04:30:00,1.0,14.2463695,0.0,0.0,0.0,62.0,1,15,6,2021,4
2021-06-15 04:45:00,0.0,14.18886975,0.0,0.0,0.0,61.5,1,15,6,2021,4
2021-06-15 05:00:00,1.0,14.13137,0.0,0.0,0.0,61.0,1,15,6,2021,5
2021-06-15 05:15:00,0.0,14.08636975,10.235,5.38151825,4.85348125,60.75,1,15,6,2021,5
2021-06-15 05:30:00,1.0,14.0413695,20.47,10.7630365,9.7069625,60.5,1,15,6,2021,5
2021-06-15 05:45:00,0.0,13.99636925,30.705,16.14455475,14.56044375,60.25,1,15,6,2021,5
2021-06-15 06:00:00,1.0,13.951369,40.94,21.526073,19.413925,60.0,1,15,6,2021,6
2021-06-15 06:15:00,1.0,14.12136925,76.76249999999999,41.59615475,35.166343749999996,60.5,1,15,6,2021,6
2021-06-15 06:30:00,0.0,14.2913695,112.585,61.6662365,50.9187625,61.0,1,15,6,2021,6
2021-06-15 06:45:00,1.0,14.46136975,148.4075,81.73631825,66.67118124999999,61.5,1,15,6,2021,6
2021-06-15 07:00:00,0.0,14.63137,184.23,101.8064,82.4236,62.0,1,15,6,2021,7
2021-06-15 07:15:00,1.0,15.22637,224.0575,126.3607475,97.696755,60.25,1,15,6,2021,7
2021-06-15 07:30:00,1.0,15.82137,263.885,150.915095,112.96991,58.5,1,15,6,2021,7
2021-06-15 07:45:00,0.0,16.41637,303.7125,175.46944249999999,128.243065,56.75,1,15,6,2021,7
2021-06-15 08:00:00,0.0,17.01137,343.54,200.02379,143.51622,55.0,1,15,6,2021,8
2021-06-15 08:15:00,0.0,17.51387,383.145,226.67005,156.47495750000002,53.25,1,15,6,2021,8
2021-06-15 08:30:00,0.0,18.016370000000002,422.75,253.31631,169.433695,51.5,1,15,6,2021,8
2021-06-15 08:45:00,0.0,18.51887,462.355,279.96257,182.39243249999998,49.75,1,15,6,2021,8
2021-06-15 09:00:00,0.0,19.02137,501.96,306.60883,195.35117,48.0,1,15,6,2021,9
2021-06-15 09:15:00,0.0,19.33137,536.4475,331.7660725,204.68142749999998,47.0,1,15,6,2021,9
2021-06-15 09:30:00,0.0,19.641370000000002,570.935,356.923315,214.011685,46.0,1,15,6,2021,9
2021-06-15 09:45:00,0.0,19.95137,605.4225,382.0805575,223.34194250000002,45.0,1,15,6,2021,9
2021-06-15 10:00:00,0.0,20.26137,639.91,407.2378,232.6722,44.0,1,15,6,2021,10
2021-06-15 10:15:00,0.0,20.52637025,669.0575,429.726355,239.331145,43.75,1,15,6,2021,10
2021-06-15 10:30:00,0.0,20.7913705,698.2049999999999,452.21491000000003,245.99009,43.5,1,15,6,2021,10
2021-06-15 10:45:00,0.0,21.05637075,727.3525,474.703465,252.649035,43.25,1,15,6,2021,10
2021-06-15 11:00:00,0.0,21.321371,756.5,497.19202,259.30798,43.0,1,15,6,2021,11
2021-06-15 11:15:00,0.0,21.571371,772.965,511.02774,261.93726,42.75,1,15,6,2021,11
2021-06-15 11:30:00,0.0,21.821371,789.4300000000001,524.86346,264.56654000000003,42.5,1,15,6,2021,11
2021-06-15 11:45:00,0.0,22.071371,805.895,538.69918,267.19582,42.25,1,15,6,2021,11
2021-06-15 12:00:00,0.0,22.321371,822.36,552.5349,269.8251,42.0,1,15,6,2021,12
2021-06-15 12:15:00,0.0,22.56887075,831.4825000000001,561.1922675,270.290225,41.5,1,15,6,2021,12
2021-06-15 12:30:00,0.0,22.816370499999998,840.605,569.849635,270.75535,41.0,1,15,6,2021,12
2021-06-15 12:45:00,0.0,23.06387025,849.7275,578.5070025,271.220475,40.5,1,15,6,2021,12
2021-06-15 13:00:00,0.0,23.31137,858.85,587.16437,271.6856,40.0,1,15,6,2021,13
2021-06-15 13:15:00,0.0,23.59387,857.515,586.725465,270.78951500000005,40.0,1,15,6,2021,13
2021-06-15 13:30:00,0.0,23.87637,856.1800000000001,586.28656,269.89343,40.0,1,15,6,2021,13
2021-06-15 13:45:00,0.0,24.15887,854.845,585.847655,268.997345,40.0,1,15,6,2021,13
2021-06-15 14:00:00,0.0,24.44137,853.51,585.40875,268.10126,40.0,1,15,6,2021,14
2021-06-15 14:15:00,0.0,24.56387,843.0525,576.0222000000001,267.03031250000004,40.25,1,15,6,2021,14
2021-06-15 14:30:00,0.0,24.68637,832.595,566.63565,265.95936500000005,40.5,1,15,6,2021,14
2021-06-15 14:45:00,0.0,24.80887,822.1374999999999,557.2491,264.8884175,40.75,1,15,6,2021,14
2021-06-15 15:00:00,0.0,24.93137,811.68,547.86255,263.81747,41.0,1,15,6,2021,15
2021-06-15 15:15:00,0.0,25.00137,792.0999999999999,531.2420625000001,260.85794,41.0,1,15,6,2021,15
2021-06-15 15:30:00,0.0,25.07137,772.52,514.621575,257.89841,41.0,1,15,6,2021,15
2021-06-15 15:45:00,0.0,25.14137,752.94,498.00108750000004,254.93888,41.0,1,15,6,2021,15
2021-06-15 16:00:00,0.0,25.21137,733.36,481.3806,251.97935,41.0,1,15,6,2021,16
2021-06-15 16:15:00,0.0,25.23637,705.77,459.98792000000003,245.78204,41.25,1,15,6,2021,16
2021-06-15 16:30:00,0.0,25.26137,678.1800000000001,438.59524,239.58473,41.5,1,15,6,2021,16
2021-06-15 16:45:00,0.0,25.286369999999998,650.59,417.20256,233.38742000000002,41.75,1,15,6,2021,16
2021-06-15 17:00:00,0.0,25.31137,623.0,395.80988,227.19011,42.0,1,15,6,2021,17
2021-06-15 17:15:00,0.0,25.29137,590.0699999999999,371.7262,218.34378750000002,42.25,1,15,6,2021,17
2021-06-15 17:30:00,0.0,25.271369999999997,557.14,347.64252,209.497465,42.5,1,15,6,2021,17
2021-06-15 17:45:00,0.0,25.251369999999998,524.21,323.55884000000003,200.6511425,42.75,1,15,6,2021,17
2021-06-15 18:00:00,0.0,25.23137,491.28,299.47516,191.80482,43.0,1,15,6,2021,18
2021-06-15 18:15:00,0.0,25.12137,453.9,274.239865,179.6601225,43.5,1,15,6,2021,18
2021-06-15 18:30:00,0.0,25.01137,416.52,249.00457,167.515425,44.0,1,15,6,2021,18
2021-06-15 18:45:00,0.0,24.90137,379.14,223.76927500000002,155.37072750000002,44.5,1,15,6,2021,18
2021-06-15 19:00:00,0.0,24.79137,341.76,198.53398,143.22603,45.0,1,15,6,2021,19
2021-06-15 19:15:00,0.0,24.60137,302.6,174.4140375,128.18597,45.75,1,15,6,2021,19
2021-06-15 19:30:00,0.0,24.411369999999998,263.44,150.294095,113.14591000000001,46.5,1,15,6,2021,19
2021-06-15 19:45:00,0.0,24.22137,224.28,126.1741525,98.10585,47.25,1,15,6,2021,19
2021-06-15 20:00:00,0.0,24.03137,185.12,102.05421,83.06579,48.0,1,15,6,2021,20
2021-06-15 20:15:00,0.0,23.75637,149.52,82.14948225,67.370518,49.0,1,15,6,2021,20
2021-06-15 20:30:00,0.0,23.48137,113.92,62.2447545,51.675246,50.0,1,15,6,2021,20
2021-06-15 20:45:00,0.0,23.20637,78.32,42.34002675,35.979974,51.0,1,15,6,2021,20
2021-06-15 21:00:00,0.0,22.93137,42.72,22.435299,20.284702,52.0,1,15,6,2021,21
2021-06-15 21:15:00,0.0,22.76387,32.04,16.82647425,15.2135265,52.5,1,15,6,2021,21
2021-06-15 21:30:00,0.0,22.59637,21.36,11.2176495,10.142351,53.0,1,15,6,2021,21
2021-06-15 21:45:00,0.0,22.42887,10.68,5.60882475,5.071175499999999,53.5,1,15,6,2021,21
2021-06-15 22:00:00,0.0,22.26137,0.0,0.0,0.0,54.0,1,15,6,2021,22
2021-06-15 22:15:00,0.0,22.10637,0.0,0.0,0.0,55.0,1,15,6,2021,22
2021-06-15 22:30:00,0.0,21.951369999999997,0.0,0.0,0.0,56.0,1,15,6,2021,22
2021-06-15 22:45:00,0.0,21.79637,0.0,0.0,0.0,57.0,1,15,6,2021,22
2021-06-15 23:00:00,0.0,21.64137,0.0,0.0,0.0,58.0,1,15,6,2021,23
2021-06-15 23:15:00,0.0,21.48637,0.0,0.0,0.0,59.0,1,15,6,2021,23
2021-06-15 23:30:00,0.0,21.33137,0.0,0.0,0.0,60.0,1,15,6,2021,23
2021-06-15 23:45:00,0.0,21.17637,0.0,0.0,0.0,61.0,1,15,6,2021,23
2021-06-16 00:00:00,0.0,21.02137,0.0,0.0,0.0,62.0,1,16,6,2021,0
2021-06-16 00:15:00,0.0,20.81637,0.0,0.0,0.0,62.75,1,16,6,2021,0
2021-06-16 00:30:00,0.0,20.61137,0.0,0.0,0.0,63.5,1,16,6,2021,0
2021-06-16 00:45:00,0.0,20.406370000000003,0.0,0.0,0.0,64.25,1,16,6,2021,0
2021-06-16 01:00:00,0.0,20.20137,0.0,0.0,0.0,65.0,1,16,6,2021,1
2021-06-16 01:15:00,0.0,19.94137025,0.0,0.0,0.0,65.75,1,16,6,2021,1
2021-06-16 01:30:00,0.0,19.6813705,0.0,0.0,0.0,66.5,1,16,6,2021,1
2021-06-16 01:45:00,0.0,19.42137075,0.0,0.0,0.0,67.25,1,16,6,2021,1
2021-06-16 02:00:00,0.0,19.161371,0.0,0.0,0.0,68.0,1,16,6,2021,2
2021-06-16 02:15:00,0.0,19.003870749999997,0.0,0.0,0.0,68.25,1,16,6,2021,2
2021-06-16 02:30:00,0.0,18.8463705,0.0,0.0,0.0,68.5,1,16,6,2021,2
2021-06-16 02:45:00,0.0,18.68887025,0.0,0.0,0.0,68.75,1,16,6,2021,2
2021-06-16 03:00:00,0.0,18.53137,0.0,0.0,0.0,69.0,1,16,6,2021,3
2021-06-16 03:15:00,0.0,18.52637,0.0,0.0,0.0,68.0,1,16,6,2021,3
2021-06-16 03:30:00,0.0,18.521369999999997,0.0,0.0,0.0,67.0,1,16,6,2021,3
2021-06-16 03:45:00,0.0,18.51637,0.0,0.0,0.0,66.0,1,16,6,2021,3
2021-06-16 04:00:00,0.0,18.51137,0.0,0.0,0.0,65.0,1,16,6,2021,4
2021-06-16 04:15:00,0.0,18.48137,0.0,0.0,0.0,64.5,1,16,6,2021,4
2021-06-16 04:30:00,0.0,18.451369999999997,0.0,0.0,0.0,64.0,1,16,6,2021,4
2021-06-16 04:45:00,0.0,18.42137,0.0,0.0,0.0,63.5,1,16,6,2021,4
2021-06-16 05:00:00,0.0,18.39137,0.0,0.0,0.0,63.0,1,16,6,2021,5
2021-06-16 05:15:00,0.0,18.29637,11.3475,5.9662715,5.3812285,63.25,1,16,6,2021,5
2021-06-16 05:30:00,0.0,18.201369999999997,22.695,11.932543,10.762457,63.5,1,16,6,2021,5
2021-06-16 05:45:00,0.0,18.10637,34.042500000000004,17.8988145,16.1436855,63.75,1,16,6,2021,5
2021-06-16 06:00:00,1.0,18.01137,45.39,23.865086,21.524914,64.0,1,16,6,2021,6
2021-06-16 06:15:00,0.0,18.23387025,78.9875,42.733847,36.25365175,65.0,1,16,6,2021,6
2021-06-16 06:30:00,0.0,18.4563705,112.585,61.602608000000004,50.9823895,66.0,1,16,6,2021,6
2021-06-16 06:45:00,0.0,18.67887075,146.1825,80.471369,65.71112725,67.0,1,16,6,2021,6
2021-06-16 07:00:00,0.0,18.901371,179.78,99.34013,80.439865,68.0,1,16,6,2021,7
2021-06-16 07:15:00,0.0,19.72387075,219.6075,123.859365,95.74813125,66.75,1,16,6,2021,7
2021-06-16 07:30:00,0.0,20.546370500000002,259.435,148.3786,111.0563975,65.5,1,16,6,2021,7
2021-06-16 07:45:00,0.0,21.36887025,299.2625,172.897835,126.36466375,64.25,1,16,6,2021,7
2021-06-16 08:00:00,0.0,22.19137,339.09,197.41707,141.67293,63.0,1,16,6,2021,8
2021-06-16 08:15:00,0.0,22.76137,375.135,221.85545249999998,153.2795425,60.0,1,16,6,2021,8
2021-06-16 08:30:00,0.0,23.33137,411.17999999999995,246.293835,164.886155,57.0,1,16,6,2021,8
2021-06-16 08:45:00,0.0,23.90137,447.22499999999997,270.7322175,176.4927675,54.0,1,16,6,2021,8
2021-06-16 09:00:00,0.0,24.47137,483.27,295.1706,188.09938,51.0,1,16,6,2021,9
2021-06-16 09:15:00,0.0,24.73387,516.645,319.500135,197.144855,50.0,1,16,6,2021,9
2021-06-16 09:30:00,0.0,24.99637,550.02,343.82966999999996,206.19033000000002,49.0,1,16,6,2021,9
2021-06-16 09:45:00,0.0,25.25887,583.395,368.159205,215.235805,48.0,1,16,6,2021,9
2021-06-16 10:00:00,0.0,25.52137,616.77,392.48874,224.28128,47.0,1,16,6,2021,10
2021-06-16 10:15:00,0.0,25.72137025,644.36,414.4159925,229.9440275,46.25,1,16,6,2021,10
2021-06-16 10:30:00,0.0,25.921370500000002,671.95,436.343245,235.606775,45.5,1,16,6,2021,10
2021-06-16 10:45:00,0.0,26.12137075,699.54,458.2704975,241.2695225,44.75,1,16,6,2021,10
2021-06-16 11:00:00,0.0,26.321371,727.13,480.19775,246.93227,44.0,1,16,6,2021,11
2021-06-16 11:15:00,0.0,26.47637075,745.5975,497.03831249999996,248.55920749999999,43.5,1,16,6,2021,11
2021-06-16 11:30:00,0.0,26.6313705,764.065,513.878875,250.186145,43.0,1,16,6,2021,11
2021-06-16 11:45:00,0.0,26.786370249999997,782.5325,530.7194374999999,251.8130825,42.5,1,16,6,2021,11
2021-06-16 12:00:00,0.0,26.94137,801.0,547.56,253.44002,42.0,1,16,6,2021,12
2021-06-16 12:15:00,0.0,26.87137025,792.3225,551.59365,240.7288725,42.0,1,16,6,2021,12
2021-06-16 12:30:00,0.0,26.801370499999997,783.645,555.6273,228.01772499999998,42.0,1,16,6,2021,12
2021-06-16 12:45:00,0.0,26.73137075,774.9675,559.66095,215.3065775,42.0,1,16,6,2021,12
2021-06-16 13:00:00,0.0,26.661371,766.29,563.6946,202.59543,42.0,1,16,6,2021,13
2021-06-16 13:15:00,0.0,26.80887075,790.3199999999999,569.6063750000001,220.7136475,41.5,1,16,6,2021,13
2021-06-16 13:30:00,0.0,26.9563705,814.3499999999999,575.51815,238.831865,41.0,1,16,6,2021,13
2021-06-16 13:45:00,0.0,27.10387025,838.38,581.4299249999999,256.9500825,40.5,1,16,6,2021,13
2021-06-16 14:00:00,0.0,27.25137,862.41,587.3417,275.0683,40.0,1,16,6,2021,14
2021-06-16 14:15:00,0.0,27.328870000000002,851.73,578.1022825,273.6277175,39.75,1,16,6,2021,14
2021-06-16 14:30:00,0.0,27.406370000000003,841.05,568.862865,272.187135,39.5,1,16,6,2021,14
2021-06-16 14:45:00,0.0,27.48387,830.37,559.6234475,270.7465525,39.25,1,16,6,2021,14
2021-06-16 15:00:00,0.0,27.56137,819.69,550.38403,269.30597,39.0,1,16,6,2021,15
2021-06-16 15:15:00,0.0,27.61887,799.22,533.8837325000001,265.336265,38.75,1,16,6,2021,15
2021-06-16 15:30:00,0.0,27.67637,778.75,517.383435,261.36656,38.5,1,16,6,2021,15
2021-06-16 15:45:00,0.0,27.73387,758.28,500.8831375,257.396855,38.25,1,16,6,2021,15
2021-06-16 16:00:00,0.0,27.79137,737.81,484.38284,253.42715,38.0,1,16,6,2021,16
2021-06-16 16:15:00,0.0,27.79387,708.885,462.11917,246.76582000000002,37.75,1,16,6,2021,16
2021-06-16 16:30:00,0.0,27.79637,679.96,439.8555,240.10449,37.5,1,16,6,2021,16
2021-06-16 16:45:00,0.0,27.79887,651.035,417.59183,233.44316,37.25,1,16,6,2021,16
2021-06-16 17:00:00,0.0,27.80137,622.11,395.32816,226.78183,37.0,1,16,6,2021,17
2021-06-16 17:15:00,0.0,27.73887,587.845,370.4342075,217.4107825,37.25,1,16,6,2021,17
2021-06-16 17:30:00,0.0,27.67637,553.58,345.540255,208.039735,37.5,1,16,6,2021,17
2021-06-16 17:45:00,0.0,27.61387,519.315,320.6463025,198.6686875,37.75,1,16,6,2021,17
