timestamp,electricity_usage,fbh_kalte_df,fbh_warme_df,district_heating,water_heating,vent_cooling,vent_heating,pv_production,gym_heating,Graz Temperature [2 m elevation corrected],Graz Shortwave Radiation,Graz Direct Shortwave Radiation,Graz Diffuse Shortwave Radiation,Graz Relative Humidity [2 m]
14.06.21 01:00,3.23,0.0,0.0,0.0,2.0,0.0,0.0,0.19,0.0,13.88137,0.0,0.0,0.0,57.0
14.06.21 02:00,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,12.7113695,0.0,0.0,0.0,61.0
14.06.21 03:00,3.35,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,11.861369,0.0,0.0,0.0,63.0
14.06.21 04:00,3.31,0.0,2.0,0.0,0.0,0.0,0.0,0.19,0.0,11.34137,0.0,0.0,0.0,65.0
14.06.21 05:00,3.32,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,11.041369,0.0,0.0,0.0,64.0
14.06.21 06:00,1.02,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,11.151369,41.829998,21.9946,19.835398,64.0
14.06.21 07:00,0.92,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,12.411369,186.9,103.28864,83.61135,61.0
14.06.21 08:00,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,14.491369,347.99,202.63092,145.35907,56.0
14.06.21 09:00,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,16.661371,505.52,308.80634,196.71367,47.0
14.06.21 10:00,1.83,10.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,18.03137,647.92,412.35922,235.56076,43.0
14.06.21 11:00,0.11,8.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,19.30137,763.62,501.88797,261.73203,39.0
14.06.21 12:00,0.21,7.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,20.491371,844.61,567.4847,277.1253,35.0
14.06.21 13:00,0.37,7.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,21.55137,888.22,603.4231,284.7969,32.0
14.06.21 14:00,0.16,7.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,21.01137,879.32,597.1966,282.1234,45.0
14.06.21 15:00,0.35,6.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,21.52137,835.70996,561.00305,274.70694,46.0
14.06.21 16:00,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,21.911371,721.79,476.05615,245.73383,46.0
14.06.21 17:00,0.08,6.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,21.96137,601.64,382.1582,219.4818,44.0
14.06.21 18:00,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,21.831371,470.81,286.92432,183.88567,41.0
14.06.21 19:00,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,21.37137,339.09,196.92595,142.16405,40.0
14.06.21 20:00,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,20.51137,185.12,102.0219,83.0981,41.0
14.06.21 21:00,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,19.27137,39.16,20.562353,18.597647,45.0
14.06.21 22:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,18.43137,0.0,0.0,0.0,50.0
14.06.21 23:00,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,17.581371,0.0,0.0,0.0,55.0
15.06.21 00:00,3.27,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,16.89137,0.0,0.0,0.0,60.0
15.06.21 01:00,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,16.12137,0.0,0.0,0.0,62.0
15.06.21 02:00,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,15.521369,0.0,0.0,0.0,62.0
15.06.21 03:00,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,14.88137,0.0,0.0,0.0,63.0
15.06.21 04:00,3.28,0.0,1.0,0.0,2.0,0.0,0.0,0.15,1.0,14.361369,0.0,0.0,0.0,63.0
15.06.21 05:00,3.3,0.0,1.0,0.0,0.0,0.0,0.0,0.15,1.0,14.13137,0.0,0.0,0.0,61.0
15.06.21 06:00,1.09,0.0,1.0,0.0,0.0,0.0,1.0,0.15,0.0,13.951369,40.94,21.526073,19.413925,60.0
15.06.21 07:00,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,14.63137,184.23,101.8064,82.4236,62.0
15.06.21 08:00,0.97,4.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,17.01137,343.54,200.02379,143.51622,55.0
15.06.21 09:00,1.48,6.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,19.02137,501.96,306.60883,195.35117,48.0
15.06.21 10:00,2.1,6.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,20.26137,639.91,407.2378,232.6722,44.0
15.06.21 11:00,0.12,5.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,21.321371,756.5,497.19202,259.30798,43.0
15.06.21 12:00,0.53,6.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,22.321371,822.36,552.5349,269.8251,42.0
15.06.21 13:00,0.23,6.0,0.0,0.0,2.0,0.0,0.0,0.15,0.0,23.31137,858.85,587.16437,271.6856,40.0
15.06.21 14:00,0.44,6.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,24.44137,853.51,585.40875,268.10126,40.0
15.06.21 15:00,0.54,6.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,24.93137,811.68,547.86255,263.81747,41.0
15.06.21 16:00,0.64,6.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,25.21137,733.36,481.3806,251.97935,41.0
15.06.21 17:00,0.32,6.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,25.31137,623.0,395.80988,227.19011,42.0
15.06.21 18:00,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,25.23137,491.28,299.47516,191.80482,43.0
15.06.21 19:00,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,24.79137,341.76,198.53398,143.22603,45.0
15.06.21 20:00,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,24.03137,185.12,102.05421,83.06579,48.0
15.06.21 21:00,0.82,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.0,22.93137,42.72,22.435299,20.284702,52.0
15.06.21 22:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,22.26137,0.0,0.0,0.0,54.0
15.06.21 23:00,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,21.64137,0.0,0.0,0.0,58.0
16.06.21 00:00,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,21.02137,0.0,0.0,0.0,62.0
16.06.21 01:00,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.20137,0.0,0.0,0.0,65.0
16.06.21 02:00,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,19.161371,0.0,0.0,0.0,68.0
16.06.21 03:00,0.93,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,18.53137,0.0,0.0,0.0,69.0
16.06.21 04:00,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.51137,0.0,0.0,0.0,65.0
16.06.21 05:00,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.39137,0.0,0.0,0.0,63.0
16.06.21 06:00,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,18.01137,45.39,23.865086,21.524914,64.0
16.06.21 07:00,1.67,8.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,18.901371,179.78,99.34013,80.439865,68.0
16.06.21 08:00,1.02,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,22.19137,339.09,197.41707,141.67293,63.0
16.06.21 09:00,3.24,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,24.47137,483.27,295.1706,188.09938,51.0
16.06.21 10:00,2.06,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,25.52137,616.77,392.48874,224.28128,47.0
16.06.21 11:00,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,26.321371,727.13,480.19775,246.93227,44.0
16.06.21 12:00,0.52,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,26.94137,801.0,547.56,253.44002,42.0
16.06.21 13:00,0.2,6.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,26.661371,766.29,563.6946,202.59543,42.0
16.06.21 14:00,0.23,7.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,27.25137,862.41,587.3417,275.0683,40.0
16.06.21 15:00,1.51,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,27.56137,819.69,550.38403,269.30597,39.0
16.06.21 16:00,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,27.79137,737.81,484.38284,253.42715,38.0
16.06.21 17:00,0.32,6.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,27.80137,622.11,395.32816,226.78183,37.0
16.06.21 18:00,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,27.55137,485.05,295.75235,189.29764,38.0
16.06.21 19:00,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,27.13137,331.97,192.90257,139.06743,39.0
16.06.21 20:00,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,26.36137,176.22,97.17851,79.04149,42.0
16.06.21 21:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,25.38137,38.27,20.101547,18.168453,46.0
16.06.21 22:00,0.74,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,24.43137,0.0,0.0,0.0,50.0
16.06.21 23:00,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,23.55137,0.0,0.0,0.0,54.0
17.06.21 00:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,22.571371,0.0,0.0,0.0,56.0
17.06.21 01:00,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.0,21.73137,0.0,0.0,0.0,58.0
17.06.21 02:00,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,20.98137,0.0,0.0,0.0,59.0
17.06.21 03:00,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,20.46137,0.0,0.0,0.0,60.0
17.06.21 04:00,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,19.831371,0.0,0.0,0.0,60.0
17.06.21 05:00,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,19.331371,0.0,0.0,0.0,59.0
17.06.21 06:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,19.34137,39.16,20.588818,18.571182,59.0
17.06.21 07:00,0.93,7.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,20.13137,178.0,98.34948,79.65052,61.0
17.06.21 08:00,0.97,7.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,21.96137,332.86,193.77454,139.08545,59.0
17.06.21 09:00,3.76,7.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,23.84137,486.83,297.3228,189.50716,54.0
17.06.21 10:00,3.07,7.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,25.36137,627.45,399.26184,228.18816,50.0
17.06.21 11:00,0.57,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,26.64137,743.14996,488.38586,254.7641,44.0
17.06.21 12:00,0.57,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,27.47137,824.14,553.73004,270.40997,40.0
17.06.21 13:00,1.09,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,28.02137,859.74,587.41016,272.32986,38.0
17.06.21 14:00,1.05,6.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,27.911371,864.19,587.8331,276.35684,39.0
17.06.21 15:00,0.18,6.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,28.28137,821.47,551.64667,269.8233,38.0
17.06.21 16:00,0.39,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,28.38137,739.58997,485.6327,253.95729,38.0
17.06.21 17:00,0.63,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,28.19137,598.08,382.18512,215.89491,37.0
17.06.21 18:00,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,27.86137,486.83,296.91278,189.91722,38.0
17.06.21 19:00,1.38,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.0,27.30137,332.86,193.47563,139.38435,40.0
17.06.21 20:00,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,26.50137,178.0,98.19117,79.80883,44.0
17.06.21 21:00,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,25.081371,46.28,24.312788,21.96721,50.0
17.06.21 22:00,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,23.821371,0.0,0.0,0.0,54.0
17.06.21 23:00,0.76,5.0,0.0,0.0,3.0,0.0,0.0,0.11,0.0,22.95137,0.0,0.0,0.0,56.0
18.06.21 00:00,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,22.06137,0.0,0.0,0.0,58.0
18.06.21 01:00,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.46137,0.0,0.0,0.0,59.0
18.06.21 02:00,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.04137,0.0,0.0,0.0,61.0
18.06.21 03:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,20.741371,0.0,0.0,0.0,61.0
18.06.21 04:00,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,20.45137,0.0,0.0,0.0,61.0
18.06.21 05:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,19.98137,0.0,0.0,0.0,62.0
18.06.21 06:00,1.18,8.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,19.901371,46.28,24.331448,21.948551,63.0
18.06.21 07:00,1.54,7.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,20.71137,189.56999,104.73464,84.83535,62.0
18.06.21 08:00,1.49,7.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,23.11137,342.65,199.45789,143.19211,58.0
18.06.21 09:00,3.35,7.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,24.70137,490.38998,299.47473,190.91524,53.0
18.06.21 10:00,3.1,7.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,26.151371,606.98,386.21375,220.76622,48.0
18.06.21 11:00,0.45,7.0,0.0,0.0,2.0,0.0,0.0,0.12,0.0,27.19137,708.44,476.40356,232.03645,40.0
18.06.21 12:00,0.28,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,27.78137,806.33997,548.5495,257.79047,39.0
18.06.21 13:00,0.44,7.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,28.34137,845.5,584.47095,261.02908,39.0
18.06.21 14:00,0.61,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,28.14137,805.45,574.56573,230.88426,44.0
18.06.21 15:00,1.39,6.0,0.0,0.0,2.0,0.0,0.0,0.12,0.0,28.491371,765.39996,538.353,227.04695,43.0
18.06.21 16:00,0.2,6.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,28.68137,707.55,474.7354,232.81458,43.0
18.06.21 17:00,1.7,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,28.64137,620.33,394.36377,225.96625,43.0
18.06.21 18:00,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,28.44137,484.16,295.359,188.80101,44.0
18.06.21 19:00,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,27.98137,331.08,192.49655,138.58344,45.0
18.06.21 20:00,1.42,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.0,27.36137,176.22,97.24,78.98,47.0
18.06.21 21:00,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,26.36137,39.16,20.575693,18.584307,52.0
18.06.21 22:00,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,25.19137,0.0,0.0,0.0,58.0
18.06.21 23:00,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,23.89137,0.0,0.0,0.0,64.0
19.06.21 00:00,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,22.72137,0.0,0.0,0.0,68.0
19.06.21 01:00,0.72,0.0,0.0,0.0,1.0,0.0,0.0,1.04,0.0,22.331371,0.0,0.0,0.0,69.0
19.06.21 02:00,0.72,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,22.35137,0.0,0.0,0.0,67.0
19.06.21 03:00,0.7,0.0,0.0,0.0,1.0,0.0,0.0,1.04,0.0,21.86137,0.0,0.0,0.0,67.0
19.06.21 04:00,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,21.36137,0.0,0.0,0.0,69.0
19.06.21 05:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,20.741371,0.0,0.0,0.0,71.0
19.06.21 06:00,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,20.62137,45.39,23.862762,21.527237,71.0
19.06.21 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,21.37137,186.9,103.25208,83.64791,71.0
19.06.21 08:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.04,0.0,23.821371,335.53,195.29774,140.23225,64.0
19.06.21 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,25.821371,485.05,296.19034,188.85965,57.0
19.06.21 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,27.25137,615.88,391.85095,224.02907,53.0
19.06.21 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,28.51137,687.08,471.65887,215.42116,48.0
19.06.21 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,29.47137,752.05,535.7291,216.32089,42.0
19.06.21 13:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.04,0.0,29.14137,718.23,547.7644,170.46555,42.0
19.06.21 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,30.04137,740.48,555.30066,185.17932,42.0
19.06.21 15:00,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,30.61137,760.95,537.4143,223.53572,39.0
19.06.21 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,30.86137,685.3,470.23602,215.06395,38.0
19.06.21 17:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.04,0.0,30.79137,578.5,379.54327,198.95673,37.0
19.06.21 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,30.47137,451.22998,275.84113,175.38885,38.0
19.06.21 19:00,0.49,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,29.89137,309.72,180.11891,129.60109,39.0
19.06.21 20:00,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,28.94137,179.78,99.22843,80.55157,44.0
19.06.21 21:00,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,27.17137,47.17,24.787313,22.382685,53.0
19.06.21 22:00,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,26.02137,0.0,0.0,0.0,60.0
19.06.21 23:00,0.74,0.0,0.0,0.0,2.0,0.0,0.0,1.04,0.0,25.331371,0.0,0.0,0.0,63.0
20.06.21 00:00,0.72,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,25.01137,0.0,0.0,0.0,63.0
20.06.21 01:00,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,24.69137,0.0,0.0,0.0,63.0
20.06.21 02:00,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,24.081371,0.0,0.0,0.0,62.0
20.06.21 03:00,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,23.37137,0.0,0.0,0.0,61.0
20.06.21 04:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,22.55137,0.0,0.0,0.0,61.0
20.06.21 05:00,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,21.94137,0.0,0.0,0.0,61.0
20.06.21 06:00,0.39,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0.0,21.78137,37.38,19.649668,17.730333,61.0
20.06.21 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,22.27137,173.55,95.85678,77.69322,63.0
20.06.21 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,24.60137,328.41,191.11472,137.29529,58.0
20.06.21 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,26.98137,480.6,293.42038,187.17963,51.0
20.06.21 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,28.61137,619.44,394.0575,225.3825,47.0
20.06.21 11:00,0.03,0.0,0.0,0.0,2.0,0.0,0.0,1.02,0.0,29.81137,735.14,483.03082,252.1092,43.0
20.06.21 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,30.68137,798.33,546.59143,251.73862,41.0
20.06.21 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,31.411371,837.49,582.5802,254.9098,41.0
20.06.21 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,30.88137,833.04,581.427,251.61295,47.0
20.06.21 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,31.42137,776.97,541.41675,235.55324,46.0
20.06.21 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,31.71137,677.29,468.50137,208.7886,44.0
20.06.21 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,31.45137,561.58997,376.29694,185.29303,43.0
20.06.21 18:00,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,30.911371,358.66998,255.10397,103.56602,44.0
20.06.21 19:00,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,30.44137,238.51999,159.04555,79.47444,45.0
20.06.21 20:00,0.55,0.0,0.0,0.0,2.0,0.0,0.0,1.02,0.0,29.79137,118.369995,71.096634,47.273365,47.0
20.06.21 21:00,0.81,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0.0,28.77137,21.36,11.225379,10.134622,53.0
20.06.21 22:00,0.72,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,27.741371,0.0,0.0,0.0,59.0
20.06.21 23:00,0.74,10.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,26.87137,0.0,0.0,0.0,63.0
21.06.21 00:00,0.71,8.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,26.09137,0.0,0.0,0.0,66.0
21.06.21 01:00,1.12,8.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,25.571371,0.0,0.0,0.0,67.0
21.06.21 02:00,1.16,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,25.28137,0.0,0.0,0.0,66.0
21.06.21 03:00,1.14,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,24.81137,0.0,0.0,0.0,66.0
21.06.21 04:00,1.13,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,23.97137,0.0,0.0,0.0,68.0
21.06.21 05:00,1.14,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,23.071371,0.0,0.0,0.0,71.0
21.06.21 06:00,1.58,7.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,22.571371,43.61,22.922112,20.68789,74.0
21.06.21 07:00,2.05,6.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,23.10137,174.44,96.327515,78.11249,73.0
21.06.21 08:00,1.98,7.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,25.081371,329.3,191.59375,137.70624,65.0
21.06.21 09:00,4.89,7.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,27.36137,482.38,294.45425,187.92575,55.0
21.06.21 10:00,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,29.30137,614.1,390.60248,223.4975,51.0
21.06.21 11:00,1.82,7.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,30.97137,720.89996,478.06873,242.83124,48.0
21.06.21 12:00,2.41,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,32.27137,785.87,543.6552,242.21478,43.0
21.06.21 13:00,1.58,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,34.121372,857.07,586.6627,270.4073,34.0
21.06.21 14:00,0.61,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,31.991371,821.47,578.6681,242.8019,44.0
21.06.21 15:00,0.53,6.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,32.52137,762.73,538.0105,224.71947,38.0
21.06.21 16:00,2.45,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,32.781372,687.97,471.1482,216.82176,34.0
21.06.21 17:00,2.31,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,32.98137,601.64,383.97623,217.66379,31.0
21.06.21 18:00,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,32.75137,487.72,297.67828,190.04172,31.0
21.06.21 19:00,1.17,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,32.20137,333.75,194.15631,139.59369,31.0
21.06.21 20:00,1.32,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,30.44137,179.78,99.261696,80.5183,35.0
21.06.21 21:00,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,28.071371,40.94,21.517096,19.422903,43.0
21.06.21 22:00,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,26.54137,0.0,0.0,0.0,43.0
21.06.21 23:00,0.7,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,24.661371,0.0,0.0,0.0,46.0
22.06.21 00:00,0.73,7.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,23.59137,0.0,0.0,0.0,51.0
22.06.21 01:00,1.16,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,22.60137,0.0,0.0,0.0,55.0
22.06.21 02:00,1.14,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,21.98137,0.0,0.0,0.0,57.0
22.06.21 03:00,1.16,6.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,20.95137,0.0,0.0,0.0,61.0
22.06.21 04:00,1.16,5.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,20.321371,0.0,0.0,0.0,65.0
22.06.21 05:00,1.21,6.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,19.48137,0.0,0.0,0.0,72.0
22.06.21 06:00,1.59,5.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,19.04137,38.27,20.113127,18.156874,76.0
22.06.21 07:00,1.45,5.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,21.00137,177.11,97.78075,79.329254,72.0
22.06.21 08:00,1.46,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,24.06137,333.75,194.14343,139.60657,64.0
22.06.21 09:00,2.23,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,26.72137,488.61,298.2036,190.40639,56.0
22.06.21 10:00,2.84,4.0,0.0,0.0,1.0,2.0,0.0,0.09,0.0,28.85137,629.23,400.16656,229.06343,47.0
